Timestamp,Count,Configuration Version,Status Version,Calibration Action,
1477676345431,21230,1,2,0
1477676345432,21229,1,2,0
1477676345433,21230,1,2,0
1477676345434,21230,1,2,0
1477676345435,21231,1,2,0
1477676345436,21231,1,2,0
1477676345437,21232,1,2,0
1477676345438,21232,1,2,0
1477676345439,21229,1,2,0
1477676345440,21231,1,2,0
1477676345441,21230,1,2,0
1477676345442,21232,1,2,0
1477676345443,21233,1,2,0
1477676345444,21233,1,2,0
1477676345445,21232,1,2,0
1477676345446,21232,1,2,0
1477676345447,21231,1,2,0
1477676345448,21230,1,2,0
1477676345449,21231,1,2,0
1477676345450,21229,1,2,0
1477676345451,21232,1,2,0
1477676345452,21229,1,2,0
1477676345453,21231,1,2,0
1477676345454,21232,1,2,0
1477676345455,21230,1,2,0
1477676345456,21231,1,2,0
1477676345457,21231,1,2,0
1477676345458,21230,1,2,0
1477676345459,21230,1,2,0
1477676345460,21230,1,2,0
1477676345461,21230,1,2,0
1477676345462,21229,1,2,0
1477676345463,21230,1,2,0
1477676345464,21231,1,2,0
1477676345465,21232,1,2,0
1477676345466,21232,1,2,0
1477676345467,21233,1,2,0
1477676345468,21232,1,2,0
1477676345469,21233,1,2,0
1477676345470,21232,1,2,0
1477676345471,21232,1,2,0
1477676345472,21234,1,2,0
1477676345473,21235,1,2,0
1477676345474,21234,1,2,0
1477676345475,21234,1,2,0
1477676345476,21235,1,2,0
1477676345477,21239,1,2,0
1477676345478,21235,1,2,0
1477676345479,21238,1,2,0
1477676345480,21235,1,2,0
1477676345481,21234,1,2,0
1477676345482,21234,1,2,0
1477676345483,21236,1,2,0
1477676345484,21238,1,2,0
1477676345485,21237,1,2,0
1477676345486,21237,1,2,0
1477676345487,21237,1,2,0
1477676345488,21236,1,2,0
1477676345489,21237,1,2,0
1477676345490,21237,1,2,0
1477676345491,21236,1,2,0
1477676345492,21237,1,2,0
1477676345493,21236,1,2,0
1477676345494,21238,1,2,0
1477676345495,21239,1,2,0
1477676345496,21239,1,2,0
1477676345497,21238,1,2,0
1477676345498,21240,1,2,0
1477676345499,21241,1,2,0
1477676345500,21241,1,2,0
1477676345501,21240,1,2,0
1477676345502,21243,1,2,0
1477676345503,21241,1,2,0
1477676345504,21241,1,2,0
1477676345505,21241,1,2,0
1477676345506,21243,1,2,0
1477676345507,21243,1,2,0
1477676345508,21243,1,2,0
1477676345509,21244,1,2,0
1477676345510,21246,1,2,0
1477676345511,21249,1,2,0
1477676345512,21249,1,2,0
1477676345513,21247,1,2,0
1477676345514,21248,1,2,0
1477676345515,21248,1,2,0
1477676345516,21249,1,2,0
1477676345517,21248,1,2,0
1477676345518,21249,1,2,0
1477676345519,21248,1,2,0
1477676345520,21249,1,2,0
1477676345521,21248,1,2,0
1477676345522,21248,1,2,0
1477676345523,21248,1,2,0
1477676345524,21249,1,2,0
1477676345525,21249,1,2,0
1477676345526,21250,1,2,0
1477676345527,21249,1,2,0
1477676345528,21248,1,2,0
1477676345529,21249,1,2,0
1477676345530,21249,1,2,0
1477676345531,21248,1,2,0
1477676345532,21250,1,2,0
1477676345533,21250,1,2,0
1477676345534,21250,1,2,0
1477676345535,21249,1,2,0
1477676345536,21248,1,2,0
1477676345537,21250,1,2,0
1477676345538,21250,1,2,0
1477676345539,21250,1,2,0
1477676345540,21250,1,2,0
1477676345541,21250,1,2,0
1477676345542,21251,1,2,0
1477676345543,21248,1,2,0
1477676345544,21248,1,2,0
1477676345545,21249,1,2,0
1477676345546,21247,1,2,0
1477676345547,21249,1,2,0
1477676345548,21249,1,2,0
1477676345549,21248,1,2,0
1477676345550,21248,1,2,0
1477676345551,21249,1,2,0
1477676345552,21249,1,2,0
1477676345553,21249,1,2,0
1477676345554,21250,1,2,0
1477676345555,21249,1,2,0
1477676345556,21250,1,2,0
1477676345557,21248,1,2,0
1477676345558,21249,1,2,0
1477676345559,21249,1,2,0
1477676345560,21249,1,2,0
1477676345561,21250,1,2,0
1477676345562,21250,1,2,0
1477676345563,21251,1,2,0
1477676345564,21248,1,2,0
1477676345565,21249,1,2,0
1477676345566,21250,1,2,0
1477676345567,21250,1,2,0
1477676345568,21249,1,2,0
1477676345569,21248,1,2,0
1477676345570,21249,1,2,0
1477676345571,21249,1,2,0
1477676345572,21250,1,2,0
1477676345573,21248,1,2,0
1477676345574,21249,1,2,0
1477676345575,21247,1,2,0
1477676345576,21248,1,2,0
1477676345577,21248,1,2,0
1477676345578,21249,1,2,0
1477676345579,21248,1,2,0
1477676345580,21247,1,2,0
1477676345581,21249,1,2,0
1477676345582,21248,1,2,0
1477676345583,21248,1,2,0
1477676345584,21248,1,2,0
1477676345585,21248,1,2,0
1477676345586,21248,1,2,0
1477676345587,21246,1,2,0
1477676345588,21247,1,2,0
1477676345589,21247,1,2,0
1477676345590,21249,1,2,0
1477676345591,21248,1,2,0
1477676345592,21248,1,2,0
1477676345593,21248,1,2,0
1477676345594,21248,1,2,0
1477676345595,21248,1,2,0
1477676345596,21247,1,2,0
1477676345597,21247,1,2,0
1477676345598,21247,1,2,0
1477676345599,21246,1,2,0
1477676345600,21246,1,2,0
1477676345601,21246,1,2,0
1477676345602,21246,1,2,0
1477676345603,21246,1,2,0
1477676345604,21246,1,2,0
1477676345605,21247,1,2,0
1477676345606,21246,1,2,0
1477676345607,21246,1,2,0
1477676345608,21245,1,2,0
1477676345609,21246,1,2,0
1477676345610,21239,1,2,0
1477676345611,21241,1,2,0
1477676345612,21243,1,2,0
1477676345613,21244,1,2,0
1477676345614,21243,1,2,0
1477676345615,21243,1,2,0
1477676345616,21243,1,2,0
1477676345617,21242,1,2,0
1477676345618,21243,1,2,0
1477676345619,21242,1,2,0
1477676345620,21242,1,2,0
1477676345621,21242,1,2,0
1477676345622,21243,1,2,0
1477676345623,21243,1,2,0
1477676345624,21242,1,2,0
1477676345625,21242,1,2,0
1477676345626,21242,1,2,0
1477676345627,21241,1,2,0
1477676345628,21241,1,2,0
1477676345629,21241,1,2,0
1477676345630,21243,1,2,0
1477676345631,21241,1,2,0
1477676345632,21242,1,2,0
1477676345633,21242,1,2,0
1477676345634,21242,1,2,0
1477676345635,21241,1,2,0
1477676345636,21241,1,2,0
1477676345637,21241,1,2,0
1477676345638,21241,1,2,0
1477676345639,21241,1,2,0
1477676345640,21242,1,2,0
1477676345641,21241,1,2,0
1477676345642,21240,1,2,0
1477676345643,21243,1,2,0
1477676345644,21241,1,2,0
1477676345645,21240,1,2,0
1477676345646,21242,1,2,0
1477676345647,21242,1,2,0
1477676345648,21242,1,2,0
1477676345649,21243,1,2,0
1477676345650,21243,1,2,0
1477676345651,21242,1,2,0
1477676345652,21243,1,2,0
1477676345653,21243,1,2,0
1477676345654,21243,1,2,0
1477676345655,21244,1,2,0
1477676345656,21244,1,2,0
1477676345657,21244,1,2,0
1477676345658,21246,1,2,0
1477676345659,21245,1,2,0
1477676345660,21245,1,2,0
1477676345661,21246,1,2,0
1477676345662,21247,1,2,0
1477676345663,21248,1,2,0
1477676345664,21246,1,2,0
1477676345665,21246,1,2,0
1477676345666,21247,1,2,0
1477676345667,21246,1,2,0
1477676345668,21247,1,2,0
1477676345669,21246,1,2,0
1477676345670,21248,1,2,0
1477676345671,21246,1,2,0
1477676345672,21246,1,2,0
1477676345673,21246,1,2,0
1477676345674,21246,1,2,0
1477676345675,21245,1,2,0
1477676345676,21245,1,2,0
1477676345677,21246,1,2,0
1477676345678,21246,1,2,0
1477676345679,21243,1,2,0
1477676345680,21246,1,2,0
1477676345681,21245,1,2,0
1477676345682,21244,1,2,0
1477676345683,21244,1,2,0
1477676345684,21243,1,2,0
1477676345685,21243,1,2,0
1477676345686,21242,1,2,0
1477676345687,21241,1,2,0
1477676345688,21241,1,2,0
1477676345689,21242,1,2,0
1477676345690,21242,1,2,0
1477676345691,21239,1,2,0
1477676345692,21241,1,2,0
1477676345693,21241,1,2,0
1477676345694,21239,1,2,0
1477676345695,21237,1,2,0
1477676345696,21240,1,2,0
1477676345697,21239,1,2,0
1477676345698,21239,1,2,0
1477676345699,21238,1,2,0
1477676345700,21237,1,2,0
1477676345701,21236,1,2,0
1477676345702,21236,1,2,0
1477676345703,21236,1,2,0
1477676345704,21237,1,2,0
1477676345705,21236,1,2,0
1477676345706,21234,1,2,0
1477676345707,21235,1,2,0
1477676345708,21235,1,2,0
1477676345709,21235,1,2,0
1477676345710,21238,1,2,0
1477676345711,21241,1,2,0
1477676345712,21243,1,2,0
1477676345713,21244,1,2,0
1477676345714,21242,1,2,0
1477676345715,21241,1,2,0
1477676345716,21242,1,2,0
1477676345717,21240,1,2,0
1477676345718,21242,1,2,0
1477676345719,21240,1,2,0
1477676345720,21242,1,2,0
1477676345721,21241,1,2,0
1477676345722,21240,1,2,0
1477676345723,21240,1,2,0
1477676345724,21239,1,2,0
1477676345725,21240,1,2,0
1477676345726,21240,1,2,0
1477676345727,21239,1,2,0
1477676345728,21240,1,2,0
1477676345729,21239,1,2,0
1477676345730,21240,1,2,0
1477676345731,21238,1,2,0
1477676345732,21237,1,2,0
1477676345733,21238,1,2,0
1477676345734,21236,1,2,0
1477676345735,21237,1,2,0
1477676345736,21237,1,2,0
1477676345737,21237,1,2,0
1477676345738,21236,1,2,0
1477676345739,21236,1,2,0
1477676345740,21237,1,2,0
1477676345741,21237,1,2,0
1477676345742,21236,1,2,0
1477676345743,21237,1,2,0
1477676345744,21237,1,2,0
1477676345745,21234,1,2,0
1477676345746,21236,1,2,0
1477676345747,21235,1,2,0
1477676345748,21233,1,2,0
1477676345749,21234,1,2,0
1477676345750,21233,1,2,0
1477676345751,21235,1,2,0
1477676345752,21233,1,2,0
1477676345753,21233,1,2,0
1477676345754,21234,1,2,0
1477676345755,21234,1,2,0
1477676345756,21233,1,2,0
1477676345757,21234,1,2,0
1477676345758,21234,1,2,0
1477676345759,21235,1,2,0
1477676345760,21233,1,2,0
1477676345761,21232,1,2,0
1477676345762,21231,1,2,0
1477676345763,21234,1,2,0
1477676345764,21233,1,2,0
1477676345765,21232,1,2,0
1477676345766,21233,1,2,0
1477676345767,21234,1,2,0
1477676345768,21233,1,2,0
1477676345769,21232,1,2,0
1477676345770,21232,1,2,0
1477676345771,21233,1,2,0
1477676345772,21234,1,2,0
1477676345773,21233,1,2,0
1477676345774,21233,1,2,0
1477676345775,21233,1,2,0
1477676345776,21234,1,2,0
1477676345777,21233,1,2,0
1477676345778,21234,1,2,0
1477676345779,21233,1,2,0
1477676345780,21234,1,2,0
1477676345781,21233,1,2,0
1477676345782,21231,1,2,0
1477676345783,21233,1,2,0
1477676345784,21233,1,2,0
1477676345785,21232,1,2,0
1477676345786,21231,1,2,0
1477676345787,21233,1,2,0
1477676345788,21233,1,2,0
1477676345789,21232,1,2,0
1477676345790,21231,1,2,0
1477676345791,21231,1,2,0
1477676345792,21231,1,2,0
1477676345793,21233,1,2,0
1477676345794,21229,1,2,0
1477676345795,21231,1,2,0
1477676345796,21232,1,2,0
1477676345797,21230,1,2,0
1477676345798,21233,1,2,0
1477676345799,21231,1,2,0
1477676345800,21232,1,2,0
1477676345801,21231,1,2,0
1477676345802,21232,1,2,0
1477676345803,21230,1,2,0
1477676345804,21232,1,2,0
1477676345805,21230,1,2,0
1477676345806,21230,1,2,0
1477676345807,21231,1,2,0
1477676345808,21230,1,2,0
1477676345809,21230,1,2,0
1477676345810,21248,1,2,0
1477676345811,21238,1,2,0
1477676345812,21240,1,2,0
1477676345813,21239,1,2,0
1477676345814,21241,1,2,0
1477676345815,21241,1,2,0
1477676345816,21241,1,2,0
1477676345817,21240,1,2,0
1477676345818,21242,1,2,0
1477676345819,21242,1,2,0
1477676345820,21241,1,2,0
1477676345821,21243,1,2,0
1477676345822,21244,1,2,0
1477676345823,21244,1,2,0
1477676345824,21245,1,2,0
1477676345825,21243,1,2,0
1477676345826,21245,1,2,0
1477676345827,21245,1,2,0
1477676345828,21245,1,2,0
1477676345829,21246,1,2,0
1477676345830,21245,1,2,0
1477676345831,21246,1,2,0
1477676345832,21245,1,2,0
1477676345833,21247,1,2,0
1477676345834,21246,1,2,0
1477676345835,21246,1,2,0
1477676345836,21247,1,2,0
1477676345837,21245,1,2,0
1477676345838,21246,1,2,0
1477676345839,21248,1,2,0
1477676345840,21247,1,2,0
1477676345841,21247,1,2,0
1477676345842,21245,1,2,0
1477676345843,21246,1,2,0
1477676345844,21246,1,2,0
1477676345845,21247,1,2,0
1477676345846,21245,1,2,0
1477676345847,21247,1,2,0
1477676345848,21245,1,2,0
1477676345849,21247,1,2,0
1477676345850,21246,1,2,0
1477676345851,21248,1,2,0
1477676345852,21248,1,2,0
1477676345853,21248,1,2,0
1477676345854,21247,1,2,0
1477676345855,21246,1,2,0
1477676345856,21248,1,2,0
1477676345857,21248,1,2,0
1477676345858,21247,1,2,0
1477676345859,21248,1,2,0
1477676345860,21249,1,2,0
1477676345861,21247,1,2,0
1477676345862,21250,1,2,0
1477676345863,21249,1,2,0
1477676345864,21249,1,2,0
1477676345865,21250,1,2,0
1477676345866,21251,1,2,0
1477676345867,21249,1,2,0
1477676345868,21250,1,2,0
1477676345869,21250,1,2,0
1477676345870,21249,1,2,0
1477676345871,21251,1,2,0
1477676345872,21250,1,2,0
1477676345873,21251,1,2,0
1477676345874,21249,1,2,0
1477676345875,21250,1,2,0
1477676345876,21250,1,2,0
1477676345877,21251,1,2,0
1477676345878,21250,1,2,0
1477676345879,21250,1,2,0
1477676345880,21251,1,2,0
1477676345881,21250,1,2,0
1477676345882,21249,1,2,0
1477676345883,21250,1,2,0
1477676345884,21249,1,2,0
1477676345885,21250,1,2,0
1477676345886,21249,1,2,0
1477676345887,21250,1,2,0
1477676345888,21250,1,2,0
1477676345889,21250,1,2,0
1477676345890,21248,1,2,0
1477676345891,21248,1,2,0
1477676345892,21248,1,2,0
1477676345893,21248,1,2,0
1477676345894,21249,1,2,0
1477676345895,21248,1,2,0
1477676345896,21249,1,2,0
1477676345897,21247,1,2,0
1477676345898,21248,1,2,0
1477676345899,21248,1,2,0
1477676345900,21247,1,2,0
1477676345901,21247,1,2,0
1477676345902,21245,1,2,0
1477676345903,21247,1,2,0
1477676345904,21246,1,2,0
1477676345905,21247,1,2,0
1477676345906,21247,1,2,0
1477676345907,21246,1,2,0
1477676345908,21246,1,2,0
1477676345909,21246,1,2,0
1477676345910,21250,1,2,0
1477676345911,21239,1,2,0
1477676345912,21241,1,2,0
1477676345913,21239,1,2,0
1477676345914,21240,1,2,0
1477676345915,21239,1,2,0
1477676345916,21240,1,2,0
1477676345917,21241,1,2,0
1477676345918,21241,1,2,0
1477676345919,21240,1,2,0
1477676345920,21241,1,2,0
1477676345921,21239,1,2,0
1477676345922,21239,1,2,0
1477676345923,21239,1,2,0
1477676345924,21239,1,2,0
1477676345925,21238,1,2,0
1477676345926,21238,1,2,0
1477676345927,21239,1,2,0
1477676345928,21240,1,2,0
1477676345929,21239,1,2,0
1477676345930,21239,1,2,0
1477676345931,21240,1,2,0
1477676345932,21240,1,2,0
1477676345933,21239,1,2,0
1477676345934,21238,1,2,0
1477676345935,21239,1,2,0
1477676345936,21238,1,2,0
1477676345937,21236,1,2,0
1477676345938,21237,1,2,0
1477676345939,21238,1,2,0
1477676345940,21237,1,2,0
1477676345941,21236,1,2,0
1477676345942,21237,1,2,0
1477676345943,21235,1,2,0
1477676345944,21237,1,2,0
1477676345945,21236,1,2,0
1477676345946,21236,1,2,0
1477676345947,21236,1,2,0
1477676345948,21235,1,2,0
1477676345949,21236,1,2,0
1477676345950,21236,1,2,0
1477676345951,21236,1,2,0
1477676345952,21237,1,2,0
1477676345953,21235,1,2,0
1477676345954,21237,1,2,0
1477676345955,21235,1,2,0
1477676345956,21236,1,2,0
1477676345957,21235,1,2,0
1477676345958,21236,1,2,0
1477676345959,21235,1,2,0
1477676345960,21237,1,2,0
1477676345961,21237,1,2,0
1477676345962,21237,1,2,0
1477676345963,21238,1,2,0
1477676345964,21236,1,2,0
1477676345965,21237,1,2,0
1477676345966,21236,1,2,0
1477676345967,21237,1,2,0
1477676345968,21238,1,2,0
1477676345969,21239,1,2,0
1477676345970,21238,1,2,0
1477676345971,21237,1,2,0
1477676345972,21237,1,2,0
1477676345973,21237,1,2,0
1477676345974,21238,1,2,0
1477676345975,21237,1,2,0
1477676345976,21239,1,2,0
1477676345977,21239,1,2,0
1477676345978,21238,1,2,0
1477676345979,21239,1,2,0
1477676345980,21240,1,2,0
1477676345981,21239,1,2,0
1477676345982,21238,1,2,0
1477676345983,21239,1,2,0
1477676345984,21239,1,2,0
1477676345985,21241,1,2,0
1477676345986,21240,1,2,0
1477676345987,21240,1,2,0
1477676345988,21240,1,2,0
1477676345989,21239,1,2,0
1477676345990,21241,1,2,0
1477676345991,21241,1,2,0
1477676345992,21240,1,2,0
1477676345993,21241,1,2,0
1477676345994,21242,1,2,0
1477676345995,21242,1,2,0
1477676345996,21241,1,2,0
1477676345997,21242,1,2,0
1477676345998,21240,1,2,0
1477676345999,21241,1,2,0
1477676346000,21242,1,2,0
1477676346001,21242,1,2,0
1477676346002,21242,1,2,0
1477676346003,21242,1,2,0
1477676346004,21243,1,2,0
1477676346005,21243,1,2,0
1477676346006,21243,1,2,0
1477676346007,21242,1,2,0
1477676346008,21244,1,2,0
1477676346009,21245,1,2,0
1477676346010,21241,1,2,0
1477676346011,21229,1,2,0
1477676346012,21233,1,2,0
1477676346013,21234,1,2,0
1477676346014,21233,1,2,0
1477676346015,21234,1,2,0
1477676346016,21233,1,2,0
1477676346017,21234,1,2,0
1477676346018,21233,1,2,0
1477676346019,21233,1,2,0
1477676346020,21233,1,2,0
1477676346021,21233,1,2,0
1477676346022,21234,1,2,0
1477676346023,21234,1,2,0
1477676346024,21233,1,2,0
1477676346025,21234,1,2,0
1477676346026,21235,1,2,0
1477676346027,21233,1,2,0
1477676346028,21233,1,2,0
1477676346029,21234,1,2,0
1477676346030,21234,1,2,0
1477676346031,21234,1,2,0
1477676346032,21233,1,2,0
1477676346033,21233,1,2,0
1477676346034,21235,1,2,0
1477676346035,21235,1,2,0
1477676346036,21237,1,2,0
1477676346037,21234,1,2,0
1477676346038,21234,1,2,0
1477676346039,21235,1,2,0
1477676346040,21235,1,2,0
1477676346041,21235,1,2,0
1477676346042,21236,1,2,0
1477676346043,21234,1,2,0
1477676346044,21233,1,2,0
1477676346045,21238,1,2,0
1477676346046,21239,1,2,0
1477676346047,21237,1,2,0
1477676346048,21238,1,2,0
1477676346049,21239,1,2,0
1477676346050,21239,1,2,0
1477676346051,21241,1,2,0
1477676346052,21241,1,2,0
1477676346053,21243,1,2,0
1477676346054,21242,1,2,0
1477676346055,21242,1,2,0
1477676346056,21241,1,2,0
1477676346057,21241,1,2,0
1477676346058,21240,1,2,0
1477676346059,21242,1,2,0
1477676346060,21242,1,2,0
1477676346061,21241,1,2,0
1477676346062,21241,1,2,0
1477676346063,21243,1,2,0
1477676346064,21243,1,2,0
1477676346065,21245,1,2,0
1477676346066,21244,1,2,0
1477676346067,21244,1,2,0
1477676346068,21244,1,2,0
1477676346069,21243,1,2,0
1477676346070,21243,1,2,0
1477676346071,21242,1,2,0
1477676346072,21242,1,2,0
1477676346073,21243,1,2,0
1477676346074,21244,1,2,0
1477676346075,21243,1,2,0
1477676346076,21244,1,2,0
1477676346077,21244,1,2,0
1477676346078,21243,1,2,0
1477676346079,21243,1,2,0
1477676346080,21245,1,2,0
1477676346081,21245,1,2,0
1477676346082,21244,1,2,0
1477676346083,21244,1,2,0
1477676346084,21245,1,2,0
1477676346085,21245,1,2,0
1477676346086,21245,1,2,0
1477676346087,21248,1,2,0
1477676346088,21244,1,2,0
1477676346089,21247,1,2,0
1477676346090,21246,1,2,0
1477676346091,21247,1,2,0
1477676346092,21246,1,2,0
1477676346093,21246,1,2,0
1477676346094,21246,1,2,0
1477676346095,21246,1,2,0
1477676346096,21246,1,2,0
1477676346097,21246,1,2,0
1477676346098,21246,1,2,0
1477676346099,21246,1,2,0
1477676346100,21248,1,2,0
1477676346101,21247,1,2,0
1477676346102,21247,1,2,0
1477676346103,21247,1,2,0
1477676346104,21248,1,2,0
1477676346105,21248,1,2,0
1477676346106,21247,1,2,0
1477676346107,21247,1,2,0
1477676346108,21246,1,2,0
1477676346109,21247,1,2,0
1477676346110,21279,1,2,0
1477676346111,21268,1,2,0
1477676346112,21273,1,2,0
1477676346113,21271,1,2,0
1477676346114,21273,1,2,0
1477676346115,21273,1,2,0
1477676346116,21273,1,2,0
1477676346117,21273,1,2,0
1477676346118,21273,1,2,0
1477676346119,21274,1,2,0
1477676346120,21274,1,2,0
1477676346121,21274,1,2,0
1477676346122,21274,1,2,0
1477676346123,21275,1,2,0
1477676346124,21276,1,2,0
1477676346125,21275,1,2,0
1477676346126,21276,1,2,0
1477676346127,21276,1,2,0
1477676346128,21277,1,2,0
1477676346129,21276,1,2,0
1477676346130,21277,1,2,0
1477676346131,21277,1,2,0
1477676346132,21277,1,2,0
1477676346133,21276,1,2,0
1477676346134,21277,1,2,0
1477676346135,21277,1,2,0
1477676346136,21277,1,2,0
1477676346137,21278,1,2,0
1477676346138,21277,1,2,0
1477676346139,21277,1,2,0
1477676346140,21278,1,2,0
1477676346141,21278,1,2,0
1477676346142,21277,1,2,0
1477676346143,21279,1,2,0
1477676346144,21279,1,2,0
1477676346145,21279,1,2,0
1477676346146,21279,1,2,0
1477676346147,21279,1,2,0
1477676346148,21281,1,2,0
1477676346149,21281,1,2,0
1477676346150,21279,1,2,0
1477676346151,21280,1,2,0
1477676346152,21280,1,2,0
1477676346153,21280,1,2,0
1477676346154,21281,1,2,0
1477676346155,21281,1,2,0
1477676346156,21280,1,2,0
1477676346157,21280,1,2,0
1477676346158,21280,1,2,0
1477676346159,21281,1,2,0
1477676346160,21280,1,2,0
1477676346161,21281,1,2,0
1477676346162,21280,1,2,0
1477676346163,21281,1,2,0
1477676346164,21279,1,2,0
1477676346165,21281,1,2,0
1477676346166,21280,1,2,0
1477676346167,21281,1,2,0
1477676346168,21280,1,2,0
1477676346169,21280,1,2,0
1477676346170,21281,1,2,0
1477676346171,21280,1,2,0
1477676346172,21281,1,2,0
1477676346173,21280,1,2,0
1477676346174,21281,1,2,0
1477676346175,21282,1,2,0
1477676346176,21281,1,2,0
1477676346177,21280,1,2,0
1477676346178,21282,1,2,0
1477676346179,21281,1,2,0
1477676346180,21283,1,2,0
1477676346181,21283,1,2,0
1477676346182,21282,1,2,0
1477676346183,21283,1,2,0
1477676346184,21284,1,2,0
1477676346185,21283,1,2,0
1477676346186,21283,1,2,0
1477676346187,21284,1,2,0
1477676346188,21285,1,2,0
1477676346189,21284,1,2,0
1477676346190,21283,1,2,0
1477676346191,21282,1,2,0
1477676346192,21282,1,2,0
1477676346193,21282,1,2,0
1477676346194,21283,1,2,0
1477676346195,21284,1,2,0
1477676346196,21284,1,2,0
1477676346197,21284,1,2,0
1477676346198,21284,1,2,0
1477676346199,21284,1,2,0
1477676346200,21286,1,2,0
1477676346201,21285,1,2,0
1477676346202,21286,1,2,0
1477676346203,21287,1,2,0
1477676346204,21286,1,2,0
1477676346205,21287,1,2,0
1477676346206,21287,1,2,0
1477676346207,21287,1,2,0
1477676346208,21287,1,2,0
1477676346209,21288,1,2,0
1477676346210,21308,1,2,0
1477676346211,21298,1,2,0
1477676346212,21300,1,2,0
1477676346213,21301,1,2,0
1477676346214,21301,1,2,0
1477676346215,21301,1,2,0
1477676346216,21302,1,2,0
1477676346217,21301,1,2,0
1477676346218,21303,1,2,0
1477676346219,21302,1,2,0
1477676346220,21303,1,2,0
1477676346221,21303,1,2,0
1477676346222,21303,1,2,0
1477676346223,21303,1,2,0
1477676346224,21304,1,2,0
1477676346225,21304,1,2,0
1477676346226,21302,1,2,0
1477676346227,21303,1,2,0
1477676346228,21304,1,2,0
1477676346229,21304,1,2,0
1477676346230,21304,1,2,0
1477676346231,21305,1,2,0
1477676346232,21304,1,2,0
1477676346233,21306,1,2,0
1477676346234,21307,1,2,0
1477676346235,21307,1,2,0
1477676346236,21305,1,2,0
1477676346237,21307,1,2,0
1477676346238,21305,1,2,0
1477676346239,21306,1,2,0
1477676346240,21306,1,2,0
1477676346241,21307,1,2,0
1477676346242,21308,1,2,0
1477676346243,21307,1,2,0
1477676346244,21307,1,2,0
1477676346245,21307,1,2,0
1477676346246,21305,1,2,0
1477676346247,21305,1,2,0
1477676346248,21305,1,2,0
1477676346249,21306,1,2,0
1477676346250,21306,1,2,0
1477676346251,21305,1,2,0
1477676346252,21305,1,2,0
1477676346253,21306,1,2,0
1477676346254,21305,1,2,0
1477676346255,21306,1,2,0
1477676346256,21306,1,2,0
1477676346257,21306,1,2,0
1477676346258,21306,1,2,0
1477676346259,21306,1,2,0
1477676346260,21305,1,2,0
1477676346261,21306,1,2,0
1477676346262,21303,1,2,0
1477676346263,21304,1,2,0
1477676346264,21307,1,2,0
1477676346265,21303,1,2,0
1477676346266,21305,1,2,0
1477676346267,21305,1,2,0
1477676346268,21305,1,2,0
1477676346269,21303,1,2,0
1477676346270,21307,1,2,0
1477676346271,21304,1,2,0
1477676346272,21306,1,2,0
1477676346273,21306,1,2,0
1477676346274,21306,1,2,0
1477676346275,21307,1,2,0
1477676346276,21307,1,2,0
1477676346277,21306,1,2,0
1477676346278,21305,1,2,0
1477676346279,21305,1,2,0
1477676346280,21305,1,2,0
1477676346281,21305,1,2,0
1477676346282,21306,1,2,0
1477676346283,21305,1,2,0
1477676346284,21305,1,2,0
1477676346285,21305,1,2,0
1477676346286,21305,1,2,0
1477676346287,21305,1,2,0
1477676346288,21307,1,2,0
1477676346289,21306,1,2,0
1477676346290,21305,1,2,0
1477676346291,21307,1,2,0
1477676346292,21305,1,2,0
1477676346293,21304,1,2,0
1477676346294,21302,1,2,0
1477676346295,21304,1,2,0
1477676346296,21304,1,2,0
1477676346297,21303,1,2,0
1477676346298,21305,1,2,0
1477676346299,21302,1,2,0
1477676346300,21302,1,2,0
1477676346301,21300,1,2,0
1477676346302,21300,1,2,0
1477676346303,21300,1,2,0
1477676346304,21301,1,2,0
1477676346305,21301,1,2,0
1477676346306,21300,1,2,0
1477676346307,21299,1,2,0
1477676346308,21300,1,2,0
1477676346309,21300,1,2,0
1477676346310,21296,1,2,0
1477676346311,21286,1,2,0
1477676346312,21288,1,2,0
1477676346313,21288,1,2,0
1477676346314,21288,1,2,0
1477676346315,21287,1,2,0
1477676346316,21286,1,2,0
1477676346317,21286,1,2,0
1477676346318,21288,1,2,0
1477676346319,21286,1,2,0
1477676346320,21286,1,2,0
1477676346321,21287,1,2,0
1477676346322,21286,1,2,0
1477676346323,21285,1,2,0
1477676346324,21285,1,2,0
1477676346325,21286,1,2,0
1477676346326,21287,1,2,0
1477676346327,21285,1,2,0
1477676346328,21286,1,2,0
1477676346329,21287,1,2,0
1477676346330,21287,1,2,0
1477676346331,21286,1,2,0
1477676346332,21286,1,2,0
1477676346333,21286,1,2,0
1477676346334,21286,1,2,0
1477676346335,21285,1,2,0
1477676346336,21285,1,2,0
1477676346337,21287,1,2,0
1477676346338,21284,1,2,0
1477676346339,21286,1,2,0
1477676346340,21286,1,2,0
1477676346341,21285,1,2,0
1477676346342,21286,1,2,0
1477676346343,21286,1,2,0
1477676346344,21287,1,2,0
1477676346345,21287,1,2,0
1477676346346,21286,1,2,0
1477676346347,21286,1,2,0
1477676346348,21287,1,2,0
1477676346349,21287,1,2,0
1477676346350,21285,1,2,0
1477676346351,21285,1,2,0
1477676346352,21285,1,2,0
1477676346353,21287,1,2,0
1477676346354,21287,1,2,0
1477676346355,21287,1,2,0
1477676346356,21285,1,2,0
1477676346357,21286,1,2,0
1477676346358,21287,1,2,0
1477676346359,21287,1,2,0
1477676346360,21286,1,2,0
1477676346361,21286,1,2,0
