Timestamp,Count,Configuration Version,Status Version,Calibration Action
1477677342431,18846,1,2,0
1477677342432,18847,1,2,0
1477677342433,18847,1,2,0
1477677342434,18847,1,2,0
1477677342435,18848,1,2,0
1477677342436,18846,1,2,0
1477677342437,18846,1,2,0
1477677342438,18846,1,2,0
1477677342439,18847,1,2,0
1477677342440,18848,1,2,0
1477677342441,18846,1,2,0
1477677342442,18846,1,2,0
1477677342443,18847,1,2,0
1477677342444,18847,1,2,0
1477677342445,18849,1,2,0
1477677342446,18846,1,2,0
1477677342447,18848,1,2,0
1477677342448,18847,1,2,0
1477677342449,18847,1,2,0
1477677342450,18848,1,2,0
1477677342451,18846,1,2,0
1477677342452,18846,1,2,0
1477677342453,18849,1,2,0
1477677342454,18848,1,2,0
1477677342455,18848,1,2,0
1477677342456,18848,1,2,0
1477677342457,18849,1,2,0
1477677342458,18847,1,2,0
1477677342459,18848,1,2,0
1477677342460,18857,1,2,0
1477677342461,18845,1,2,0
1477677342462,18845,1,2,0
1477677342463,18845,1,2,0
1477677342464,18846,1,2,0
1477677342465,18846,1,2,0
1477677342466,18848,1,2,0
1477677342467,18847,1,2,0
1477677342468,18848,1,2,0
1477677342469,18847,1,2,0
1477677342470,18847,1,2,0
1477677342471,18847,1,2,0
1477677342472,18848,1,2,0
1477677342473,18847,1,2,0
1477677342474,18847,1,2,0
1477677342475,18849,1,2,0
1477677342476,18848,1,2,0
1477677342477,18848,1,2,0
1477677342478,18847,1,2,0
1477677342479,18849,1,2,0
1477677342480,18847,1,2,0
1477677342481,18848,1,2,0
1477677342482,18849,1,2,0
1477677342483,18849,1,2,0
1477677342484,18850,1,2,0
1477677342485,18851,1,2,0
1477677342486,18850,1,2,0
1477677342487,18851,1,2,0
1477677342488,18851,1,2,0
1477677342489,18850,1,2,0
1477677342490,18849,1,2,0
1477677342491,18849,1,2,0
1477677342492,18851,1,2,0
1477677342493,18851,1,2,0
1477677342494,18851,1,2,0
1477677342495,18852,1,2,0
1477677342496,18851,1,2,0
1477677342497,18851,1,2,0
1477677342498,18850,1,2,0
1477677342499,18852,1,2,0
1477677342500,18835,1,2,0
1477677342501,18837,1,2,0
1477677342502,18851,1,2,0
1477677342503,18851,1,2,0
1477677342504,18850,1,2,0
1477677342505,18848,1,2,0
1477677342506,18851,1,2,0
1477677342507,18850,1,2,0
1477677342508,18850,1,2,0
1477677342509,18849,1,2,0
1477677342510,18851,1,2,0
1477677342511,18849,1,2,0
1477677342512,18849,1,2,0
1477677342513,18849,1,2,0
1477677342514,18850,1,2,0
1477677342515,18848,1,2,0
1477677342516,18846,1,2,0
1477677342517,18849,1,2,0
1477677342518,18847,1,2,0
1477677342519,18847,1,2,0
1477677342520,18846,1,2,0
1477677342521,18846,1,2,0
1477677342522,18847,1,2,0
1477677342523,18846,1,2,0
1477677342524,18847,1,2,0
1477677342525,18847,1,2,0
1477677342526,18846,1,2,0
1477677342527,18846,1,2,0
1477677342528,18846,1,2,0
1477677342529,18846,1,2,0
1477677342530,18845,1,2,0
1477677342531,18844,1,2,0
1477677342532,18846,1,2,0
1477677342533,18845,1,2,0
1477677342534,18846,1,2,0
1477677342535,18847,1,2,0
1477677342536,18844,1,2,0
1477677342537,18846,1,2,0
1477677342538,18845,1,2,0
1477677342539,18843,1,2,0
1477677342540,18845,1,2,0
1477677342541,18843,1,2,0
1477677342542,18843,1,2,0
1477677342543,18846,1,2,0
1477677342544,18846,1,2,0
1477677342545,18846,1,2,0
1477677342546,18847,1,2,0
1477677342547,18845,1,2,0
1477677342548,18845,1,2,0
1477677342549,18846,1,2,0
1477677342550,18845,1,2,0
1477677342551,18846,1,2,0
1477677342552,18845,1,2,0
1477677342553,18846,1,2,0
1477677342554,18844,1,2,0
1477677342555,18845,1,2,0
1477677342556,18844,1,2,0
1477677342557,18844,1,2,0
1477677342558,18844,1,2,0
1477677342559,18846,1,2,0
1477677342560,18863,1,2,0
1477677342561,18851,1,2,0
1477677342562,18850,1,2,0
1477677342563,18850,1,2,0
1477677342564,18852,1,2,0
1477677342565,18852,1,2,0
1477677342566,18850,1,2,0
1477677342567,18850,1,2,0
1477677342568,18851,1,2,0
1477677342569,18851,1,2,0
1477677342570,18852,1,2,0
1477677342571,18853,1,2,0
1477677342572,18853,1,2,0
1477677342573,18853,1,2,0
1477677342574,18853,1,2,0
1477677342575,18853,1,2,0
1477677342576,18852,1,2,0
1477677342577,18851,1,2,0
1477677342578,18851,1,2,0
1477677342579,18853,1,2,0
1477677342580,18852,1,2,0
1477677342581,18853,1,2,0
1477677342582,18851,1,2,0
1477677342583,18852,1,2,0
1477677342584,18853,1,2,0
1477677342585,18852,1,2,0
1477677342586,18853,1,2,0
1477677342587,18851,1,2,0
1477677342588,18850,1,2,0
1477677342589,18853,1,2,0
1477677342590,18852,1,2,0
1477677342591,18852,1,2,0
1477677342592,18853,1,2,0
1477677342593,18852,1,2,0
1477677342594,18851,1,2,0
1477677342595,18852,1,2,0
1477677342596,18852,1,2,0
1477677342597,18852,1,2,0
1477677342598,18851,1,2,0
1477677342599,18854,1,2,0
1477677342600,18853,1,2,0
1477677342601,18851,1,2,0
1477677342602,18851,1,2,0
1477677342603,18852,1,2,0
1477677342604,18851,1,2,0
1477677342605,18853,1,2,0
1477677342606,18852,1,2,0
1477677342607,18855,1,2,0
1477677342608,18851,1,2,0
1477677342609,18850,1,2,0
1477677342610,18849,1,2,0
1477677342611,18852,1,2,0
1477677342612,18852,1,2,0
1477677342613,18852,1,2,0
1477677342614,18852,1,2,0
1477677342615,18853,1,2,0
1477677342616,18852,1,2,0
1477677342617,18852,1,2,0
1477677342618,18836,1,2,0
1477677342619,18839,1,2,0
1477677342620,18852,1,2,0
1477677342621,18850,1,2,0
1477677342622,18852,1,2,0
1477677342623,18852,1,2,0
1477677342624,18852,1,2,0
1477677342625,18851,1,2,0
1477677342626,18850,1,2,0
1477677342627,18850,1,2,0
1477677342628,18851,1,2,0
1477677342629,18851,1,2,0
1477677342630,18852,1,2,0
1477677342631,18852,1,2,0
1477677342632,18852,1,2,0
1477677342633,18850,1,2,0
1477677342634,18850,1,2,0
1477677342635,18851,1,2,0
1477677342636,18852,1,2,0
1477677342637,18853,1,2,0
1477677342638,18851,1,2,0
1477677342639,18851,1,2,0
1477677342640,18850,1,2,0
1477677342641,18849,1,2,0
1477677342642,18851,1,2,0
1477677342643,18848,1,2,0
1477677342644,18850,1,2,0
1477677342645,18849,1,2,0
1477677342646,18849,1,2,0
1477677342647,18851,1,2,0
1477677342648,18848,1,2,0
1477677342649,18849,1,2,0
1477677342650,18849,1,2,0
1477677342651,18849,1,2,0
1477677342652,18846,1,2,0
1477677342653,18847,1,2,0
1477677342654,18850,1,2,0
1477677342655,18849,1,2,0
1477677342656,18849,1,2,0
1477677342657,18849,1,2,0
1477677342658,18848,1,2,0
1477677342659,18846,1,2,0
1477677342660,18859,1,2,0
1477677342661,18850,1,2,0
1477677342662,18850,1,2,0
1477677342663,18850,1,2,0
1477677342664,18848,1,2,0
1477677342665,18848,1,2,0
1477677342666,18848,1,2,0
1477677342667,18848,1,2,0
1477677342668,18848,1,2,0
1477677342669,18848,1,2,0
1477677342670,18850,1,2,0
1477677342671,18850,1,2,0
1477677342672,18850,1,2,0
1477677342673,18848,1,2,0
1477677342674,18847,1,2,0
1477677342675,18848,1,2,0
1477677342676,18845,1,2,0
1477677342677,18844,1,2,0
1477677342678,18848,1,2,0
1477677342679,18848,1,2,0
1477677342680,18848,1,2,0
1477677342681,18849,1,2,0
1477677342682,18849,1,2,0
1477677342683,18847,1,2,0
1477677342684,18845,1,2,0
1477677342685,18845,1,2,0
1477677342686,18848,1,2,0
1477677342687,18847,1,2,0
1477677342688,18846,1,2,0
1477677342689,18847,1,2,0
1477677342690,18846,1,2,0
1477677342691,18845,1,2,0
1477677342692,18845,1,2,0
1477677342693,18847,1,2,0
1477677342694,18844,1,2,0
1477677342695,18843,1,2,0
1477677342696,18844,1,2,0
1477677342697,18843,1,2,0
1477677342698,18843,1,2,0
1477677342699,18843,1,2,0
1477677342700,18842,1,2,0
1477677342701,18842,1,2,0
1477677342702,18841,1,2,0
1477677342703,18841,1,2,0
1477677342704,18842,1,2,0
1477677342705,18841,1,2,0
1477677342706,18840,1,2,0
1477677342707,18840,1,2,0
1477677342708,18838,1,2,0
1477677342709,18838,1,2,0
1477677342710,18838,1,2,0
1477677342711,18839,1,2,0
1477677342712,18842,1,2,0
1477677342713,18838,1,2,0
1477677342714,18839,1,2,0
1477677342715,18839,1,2,0
1477677342716,18837,1,2,0
1477677342717,18837,1,2,0
1477677342718,18839,1,2,0
1477677342719,18839,1,2,0
1477677342720,18838,1,2,0
1477677342721,18840,1,2,0
1477677342722,18836,1,2,0
1477677342723,18837,1,2,0
1477677342724,18836,1,2,0
1477677342725,18836,1,2,0
1477677342726,18835,1,2,0
1477677342727,18836,1,2,0
1477677342728,18838,1,2,0
1477677342729,18837,1,2,0
1477677342730,18836,1,2,0
1477677342731,18835,1,2,0
1477677342732,18837,1,2,0
1477677342733,18837,1,2,0
1477677342734,18834,1,2,0
1477677342735,18836,1,2,0
1477677342736,18822,1,2,0
1477677342737,18829,1,2,0
