Timestamp,RSSI,Configuration Version,Status Version,Calibration Action
1478615652230,22049,2,3,7
1478615652231,22049,2,3,0
1478615652232,22049,2,3,0
1478615652233,22049,2,3,0
1478615652234,22049,2,3,0
1478615652235,22049,2,3,0
1478615652236,22050,2,3,0
1478615652237,22050,2,3,0
1478615652238,22049,2,3,0
1478615652239,22049,2,3,0
1478615652240,22050,2,3,0
1478615652241,22050,2,3,0
1478615652242,22049,2,3,0
1478615652243,22050,2,3,0
1478615652244,22049,2,3,0
1478615652245,22049,2,3,0
1478615652246,22048,2,3,0
1478615652247,22049,2,3,0
1478615652248,22050,2,3,0
1478615652249,22050,2,3,0
1478615652250,22050,2,3,0
1478615652251,22049,2,3,0
1478615652252,22049,2,3,0
1478615652253,22048,2,3,0
1478615652254,22048,2,3,0
1478615652255,22048,2,3,0
1478615652256,22048,2,3,0
1478615652257,22048,2,3,0
1478615652258,22048,2,3,0
1478615652259,22049,2,3,0
1478615652260,22048,2,3,0
1478615652261,22047,2,3,0
1478615652262,22047,2,3,0
1478615652263,22047,2,3,0
1478615652264,22049,2,3,0
1478615652265,22047,2,3,0
1478615652266,22047,2,3,0
1478615652267,22047,2,3,0
1478615652268,22048,2,3,0
1478615652269,22047,2,3,0
1478615652270,22047,2,3,0
1478615652271,22046,2,3,0
1478615652272,22046,2,3,0
1478615652273,22047,2,3,0
1478615652274,22046,2,3,0
1478615652275,22047,2,3,0
1478615652276,22047,2,3,0
1478615652277,22046,2,3,0
1478615652278,22047,2,3,0
1478615652279,22046,2,3,0
1478615652280,22045,2,3,0
1478615652281,22045,2,3,0
1478615652282,22046,2,3,0
1478615652283,22046,2,3,0
1478615652284,22045,2,3,0
1478615652285,22045,2,3,0
1478615652286,22046,2,3,0
1478615652287,22045,2,3,0
1478615652288,22044,2,3,0
1478615652289,22045,2,3,0
1478615652290,22045,2,3,0
1478615652291,22046,2,3,0
1478615652292,22046,2,3,0
1478615652293,22046,2,3,0
1478615652294,22045,2,3,0
1478615652295,22045,2,3,0
1478615652296,22045,2,3,0
1478615652297,22043,2,3,0
1478615652298,22045,2,3,0
1478615652299,22046,2,3,0
1478615652300,22047,2,3,0
1478615652301,22045,2,3,0
1478615652302,22045,2,3,0
1478615652303,22044,2,3,0
1478615652304,22045,2,3,0
1478615652305,22045,2,3,0
1478615652306,22045,2,3,0
1478615652307,22046,2,3,0
1478615652308,22045,2,3,0
1478615652309,22045,2,3,0
1478615652310,22046,2,3,0
1478615652311,22410,2,3,0
1478615652312,22564,2,3,0
1478615652313,22561,2,3,0
1478615652314,22568,2,3,0
1478615652315,22563,2,3,0
1478615652316,22047,2,3,0
1478615652317,22045,2,3,0
1478615652318,22045,2,3,0
1478615652319,22045,2,3,0
1478615652320,22045,2,3,0
1478615652321,22045,2,3,0
1478615652322,22045,2,3,0
1478615652323,22045,2,3,0
1478615652324,22046,2,3,0
1478615652325,22046,2,3,0
1478615652326,22044,2,3,0
1478615652327,22045,2,3,0
1478615652328,22045,2,3,0
1478615652329,22044,2,3,0
1478615652330,22043,2,3,0
1478615652331,22045,2,3,0
1478615652332,22044,2,3,0
1478615652333,22045,2,3,0
1478615652334,22045,2,3,0
1478615652335,22045,2,3,0
1478615652336,22045,2,3,0
1478615652337,22044,2,3,0
1478615652338,22045,2,3,0
1478615652339,22044,2,3,0
1478615652340,22045,2,3,0
1478615652341,22045,2,3,0
1478615652342,22045,2,3,0
1478615652343,22046,2,3,0
1478615652344,22046,2,3,0
1478615652345,22045,2,3,0
1478615652346,22044,2,3,0
1478615652347,22044,2,3,0
1478615652348,22045,2,3,0
1478615652349,22045,2,3,0
1478615652350,22045,2,3,0
1478615652351,22045,2,3,0
1478615652352,22046,2,3,0
1478615652353,22045,2,3,0
1478615652354,22045,2,3,0
1478615652355,22045,2,3,0
1478615652356,22045,2,3,0
1478615652357,22044,2,3,0
1478615652358,22045,2,3,0
1478615652359,22045,2,3,0
1478615652360,22046,2,3,0
1478615652361,22045,2,3,0
1478615652362,22045,2,3,0
1478615652363,22046,2,3,0
1478615652364,22045,2,3,0
1478615652365,22045,2,3,0
1478615652366,22045,2,3,0
1478615652367,22045,2,3,0
1478615652368,22047,2,3,0
1478615652369,22045,2,3,0
1478615652370,22045,2,3,0
1478615652371,22044,2,3,0
1478615652372,22045,2,3,0
1478615652373,22045,2,3,0
1478615652374,22045,2,3,0
1478615652375,22044,2,3,0
1478615652376,22045,2,3,0
1478615652377,22045,2,3,0
1478615652378,22044,2,3,0
1478615652379,22046,2,3,0
1478615652380,22045,2,3,0
1478615652381,22044,2,3,0
1478615652382,22045,2,3,0
1478615652383,22044,2,3,0
1478615652384,22044,2,3,0
1478615652385,22044,2,3,0
1478615652386,22044,2,3,0
1478615652387,22043,2,3,0
1478615652388,22043,2,3,0
1478615652389,22044,2,3,0
1478615652390,22045,2,3,0
1478615652391,22044,2,3,0
1478615652392,22045,2,3,0
1478615652393,22043,2,3,0
1478615652394,22045,2,3,0
1478615652395,22044,2,3,0
1478615652396,22043,2,3,0
1478615652397,22043,2,3,0
1478615652398,22044,2,3,0
1478615652399,22044,2,3,0
1478615652400,22044,2,3,0
1478615652401,22045,2,3,0
1478615652402,22043,2,3,0
1478615652403,22043,2,3,0
1478615652404,22045,2,3,0
1478615652405,22044,2,3,0
1478615652406,22044,2,3,0
1478615652407,22046,2,3,0
1478615652408,22043,2,3,0
1478615652409,22043,2,3,0
1478615652410,22043,2,3,0
1478615652411,22042,2,3,0
1478615652412,22041,2,3,0
1478615652413,22021,2,3,0
1478615652414,22020,2,3,0
1478615652415,22024,2,3,0
1478615652416,22020,2,3,0
1478615652417,22032,2,3,0
1478615652418,22041,2,3,0
1478615652419,22042,2,3,0
1478615652420,22042,2,3,0
1478615652421,22042,2,3,0
1478615652422,22043,2,3,0
1478615652423,22043,2,3,0
1478615652424,22042,2,3,0
1478615652425,22043,2,3,0
1478615652426,22043,2,3,0
1478615652427,22042,2,3,0
1478615652428,22043,2,3,0
1478615652429,22044,2,3,0
1478615652430,22043,2,3,0
1478615652431,22042,2,3,0
1478615652432,22042,2,3,0
1478615652433,22043,2,3,0
1478615652434,22042,2,3,0
1478615652435,22042,2,3,0
1478615652436,22042,2,3,0
1478615652437,22044,2,3,0
1478615652438,22041,2,3,0
1478615652439,22042,2,3,0
1478615652440,22041,2,3,0
1478615652441,22042,2,3,0
1478615652442,22043,2,3,0
1478615652443,22043,2,3,0
1478615652444,22043,2,3,0
1478615652445,22041,2,3,0
1478615652446,22042,2,3,0
1478615652447,22042,2,3,0
1478615652448,22042,2,3,0
1478615652449,22041,2,3,0
1478615652450,22042,2,3,0
1478615652451,22042,2,3,0
1478615652452,22044,2,3,0
1478615652453,22042,2,3,0
1478615652454,22042,2,3,0
1478615652455,22043,2,3,0
1478615652456,22040,2,3,0
1478615652457,22041,2,3,0
1478615652458,22040,2,3,0
1478615652459,22040,2,3,0
1478615652460,22040,2,3,0
1478615652461,22041,2,3,0
1478615652462,22041,2,3,0
1478615652463,22041,2,3,0
1478615652464,22040,2,3,0
1478615652465,22040,2,3,0
1478615652466,22040,2,3,0
1478615652467,22040,2,3,0
1478615652468,22041,2,3,0
1478615652469,22041,2,3,0
1478615652470,22042,2,3,0
1478615652471,22042,2,3,0
1478615652472,22042,2,3,0
1478615652473,22042,2,3,0
1478615652474,22042,2,3,0
1478615652475,22043,2,3,0
1478615652476,22043,2,3,0
1478615652477,22040,2,3,0
1478615652478,22044,2,3,0
1478615652479,22041,2,3,0
1478615652480,22042,2,3,0
1478615652481,22041,2,3,0
1478615652482,22043,2,3,0
1478615652483,22043,2,3,0
1478615652484,22042,2,3,0
1478615652485,22044,2,3,0
