Timestamp,RSSI,Configuration Version,Status Version,Calibration Action
1478784385302,20158,3,6,21
1478784385303,20159,3,6,0
1478784385304,20159,3,6,0
1478784385305,20158,3,6,0
1478784385306,20157,3,6,0
1478784385307,20157,3,6,0
1478784385308,20158,3,6,0
1478784385309,20158,3,6,0
1478784385310,20157,3,6,0
1478784385311,20158,3,6,0
1478784385312,20159,3,6,0
1478784385313,20158,3,6,0
1478784385314,20158,3,6,0
1478784385315,20156,3,6,0
1478784385316,20158,3,6,0
1478784385317,20158,3,6,0
1478784385318,20157,3,6,0
1478784385319,20158,3,6,0
1478784385320,20159,3,6,0
1478784385321,20159,3,6,0
1478784385322,20159,3,6,0
1478784385323,20158,3,6,0
1478784385324,20159,3,6,0
1478784385325,20160,3,6,0
1478784385326,20158,3,6,0
1478784385327,20159,3,6,0
1478784385328,20158,3,6,0
1478784385329,20158,3,6,0
1478784385330,20158,3,6,0
1478784385331,20157,3,6,0
1478784385332,20160,3,6,0
1478784385333,20159,3,6,0
1478784385334,20161,3,6,0
1478784385335,20160,3,6,0
1478784385336,20160,3,6,0
1478784385337,20161,3,6,0
1478784385338,20160,3,6,0
1478784385339,20158,3,6,0
1478784385340,20159,3,6,0
1478784385341,20161,3,6,0
1478784385342,20160,3,6,0
1478784385343,20160,3,6,0
1478784385344,20159,3,6,0
1478784385345,20160,3,6,0
1478784385346,20160,3,6,0
1478784385347,20160,3,6,0
1478784385348,20162,3,6,0
1478784385349,20159,3,6,0
1478784385350,20160,3,6,0
1478784385351,20161,3,6,0
1478784385352,20161,3,6,0
1478784385353,20160,3,6,0
1478784385354,20159,3,6,0
1478784385355,20160,3,6,0
1478784385356,20160,3,6,0
1478784385357,20161,3,6,0
1478784385358,20161,3,6,0
1478784385359,20159,3,6,0
1478784385360,20160,3,6,0
1478784385361,20159,3,6,0
1478784385362,20161,3,6,0
1478784385363,20160,3,6,0
1478784385364,20161,3,6,0
1478784385365,20161,3,6,0
1478784385366,20160,3,6,0
1478784385367,20160,3,6,0
1478784385368,20159,3,6,0
1478784385369,20161,3,6,0
1478784385370,20161,3,6,0
1478784385371,20161,3,6,0
1478784385372,20160,3,6,0
1478784385373,20158,3,6,0
1478784385374,20159,3,6,0
1478784385375,20158,3,6,0
1478784385376,20160,3,6,0
1478784385377,20160,3,6,0
1478784385378,20160,3,6,0
1478784385379,20160,3,6,0
1478784385380,20161,3,6,0
1478784385381,20159,3,6,0
1478784385382,20160,3,6,0
1478784385383,20160,3,6,0
1478784385384,20160,3,6,0
1478784385385,20159,3,6,0
1478784385386,20627,3,6,0
1478784385387,20158,3,6,0
1478784385388,20158,3,6,0
1478784385389,20160,3,6,0
1478784385390,20158,3,6,0
1478784385391,20159,3,6,0
1478784385392,20160,3,6,0
1478784385393,20159,3,6,0
1478784385394,20159,3,6,0
1478784385395,20158,3,6,0
1478784385396,20158,3,6,0
