Timestamp,RSSI,Configuration Version,Status Version,Calibration Action
1478867096570,18918,3,7,31
1478867096571,18918,3,7,0
1478867096572,18919,3,7,0
1478867096573,18918,3,7,0
1478867096574,18916,3,7,0
1478867096575,18915,3,7,0
1478867096576,18916,3,7,0
1478867096577,18915,3,7,0
1478867096578,18916,3,7,0
1478867096579,18915,3,7,0
1478867096580,18916,3,7,0
1478867096581,18915,3,7,0
1478867096582,18914,3,7,0
1478867096583,18914,3,7,0
1478867096584,18911,3,7,0
1478867096585,18914,3,7,0
1478867096586,18914,3,7,0
1478867096587,18912,3,7,0
1478867096588,18913,3,7,0
1478867096589,18913,3,7,0
1478867096590,18913,3,7,0
1478867096591,18914,3,7,0
1478867096592,18913,3,7,0
1478867096593,18912,3,7,0
1478867096594,18913,3,7,0
1478867096595,18912,3,7,0
1478867096596,18912,3,7,0
1478867096597,18913,3,7,0
1478867096598,18913,3,7,0
1478867096599,18912,3,7,0
1478867096600,18912,3,7,0
1478867096601,18913,3,7,0
1478867096602,18912,3,7,0
1478867096603,18911,3,7,0
1478867096604,18912,3,7,0
1478867096605,18911,3,7,0
1478867096606,18912,3,7,0
1478867096607,18911,3,7,0
1478867096608,18912,3,7,0
1478867096609,18912,3,7,0
1478867096610,18912,3,7,0
1478867096611,18911,3,7,0
1478867096612,18911,3,7,0
1478867096613,18911,3,7,0
1478867096614,18912,3,7,0
1478867096615,18911,3,7,0
1478867096616,18912,3,7,0
1478867096617,18913,3,7,0
1478867096618,18913,3,7,0
1478867096619,18912,3,7,0
1478867096620,18913,3,7,0
1478867096621,18911,3,7,0
1478867096622,18912,3,7,0
1478867096623,18912,3,7,0
1478867096624,18914,3,7,0
1478867096625,18915,3,7,0
1478867096626,18912,3,7,0
1478867096627,18913,3,7,0
1478867096628,18913,3,7,0
1478867096629,18915,3,7,0
1478867096630,18913,3,7,0
1478867096631,18912,3,7,0
1478867096632,18914,3,7,0
1478867096633,18913,3,7,0
1478867096634,18913,3,7,0
1478867096635,18914,3,7,0
1478867096636,18913,3,7,0
1478867096637,18913,3,7,0
1478867096638,18913,3,7,0
1478867096639,18914,3,7,0
1478867096640,18913,3,7,0
1478867096641,18912,3,7,0
1478867096642,18913,3,7,0
1478867096643,18913,3,7,0
1478867096644,18912,3,7,0
1478867096645,18912,3,7,0
1478867096646,18912,3,7,0
1478867096647,18913,3,7,0
1478867096648,18914,3,7,0
1478867096649,18914,3,7,0
1478867096650,21795,3,7,0
1478867096651,21820,3,7,0
1478867096652,20311,3,7,0
1478867096653,19172,3,7,0
1478867096654,20574,3,7,0
1478867096655,20588,3,7,0
1478867096656,18910,3,7,0
1478867096657,18911,3,7,0
1478867096658,18910,3,7,0
1478867096659,18909,3,7,0
1478867096660,18909,3,7,0
1478867096661,18908,3,7,0
1478867096662,18908,3,7,0
1478867096663,18906,3,7,0
1478867096664,18907,3,7,0
1478867096665,18908,3,7,0
1478867096666,18906,3,7,0
1478867096667,18906,3,7,0
1478867096668,18907,3,7,0
