Timestamp,RSSI,Configuration Version,Status Version,Calibration Action
1478804906632,21615,3,6,23
1478804906633,21625,3,6,0
1478804906634,21624,3,6,0
1478804906635,21622,3,6,0
1478804906636,21624,3,6,0
1478804906637,21623,3,6,0
1478804906638,21624,3,6,0
1478804906639,21623,3,6,0
1478804906640,21624,3,6,0
1478804906641,21624,3,6,0
1478804906642,21624,3,6,0
1478804906643,21624,3,6,0
1478804906644,21624,3,6,0
1478804906645,21624,3,6,0
1478804906646,21622,3,6,0
1478804906647,21624,3,6,0
1478804906648,21622,3,6,0
1478804906649,21622,3,6,0
1478804906650,21622,3,6,0
1478804906651,21622,3,6,0
1478804906652,21621,3,6,0
1478804906653,21621,3,6,0
1478804906654,21622,3,6,0
1478804906655,21622,3,6,0
1478804906656,21621,3,6,0
1478804906657,21621,3,6,0
1478804906658,21622,3,6,0
1478804906659,21622,3,6,0
1478804906660,21621,3,6,0
1478804906661,21620,3,6,0
1478804906662,21623,3,6,0
1478804906663,21621,3,6,0
1478804906664,21621,3,6,0
1478804906665,21623,3,6,0
1478804906666,21621,3,6,0
1478804906667,21620,3,6,0
1478804906668,21621,3,6,0
1478804906669,21619,3,6,0
1478804906670,21622,3,6,0
1478804906671,21619,3,6,0
1478804906672,21620,3,6,0
1478804906673,21620,3,6,0
1478804906674,21622,3,6,0
1478804906675,21620,3,6,0
1478804906676,21622,3,6,0
1478804906677,21622,3,6,0
1478804906678,21618,3,6,0
1478804906679,21620,3,6,0
1478804906680,21621,3,6,0
1478804906681,21621,3,6,0
1478804906682,21621,3,6,0
1478804906683,21620,3,6,0
1478804906684,21621,3,6,0
1478804906685,21621,3,6,0
1478804906686,21622,3,6,0
1478804906687,21620,3,6,0
1478804906688,21620,3,6,0
1478804906689,21620,3,6,0
1478804906690,21620,3,6,0
1478804906691,21621,3,6,0
1478804906692,21620,3,6,0
1478804906693,21621,3,6,0
1478804906694,21619,3,6,0
1478804906695,21620,3,6,0
1478804906696,21620,3,6,0
1478804906697,21620,3,6,0
1478804906698,21620,3,6,0
1478804906699,21619,3,6,0
1478804906700,21622,3,6,0
1478804906701,21620,3,6,0
1478804906702,21621,3,6,0
1478804906703,21620,3,6,0
1478804906704,21620,3,6,0
1478804906705,21621,3,6,0
1478804906706,21621,3,6,0
1478804906707,21621,3,6,0
1478804906708,21621,3,6,0
1478804906709,21621,3,6,0
1478804906710,21622,3,6,0
1478804906711,21620,3,6,0
1478804906712,21622,3,6,0
1478804906713,21621,3,6,0
1478804906714,21623,3,6,0
1478804906715,21622,3,6,0
1478804906716,21621,3,6,0
1478804906717,21621,3,6,0
1478804906718,21623,3,6,0
1478804906719,21622,3,6,0
1478804906720,21621,3,6,0
1478804906721,21622,3,6,0
1478804906722,21619,3,6,0
1478804906723,21620,3,6,0
1478804906724,21622,3,6,0
1478804906725,21620,3,6,0
1478804906726,21621,3,6,0
1478804906727,21620,3,6,0
1478804906728,21622,3,6,0
1478804906729,21622,3,6,0
1478804906730,21620,3,6,0
1478804906731,21622,3,6,0
1478804906732,21622,3,6,0
1478804906733,21621,3,6,0
1478804906734,21620,3,6,0
1478804906735,21620,3,6,0
1478804906736,21621,3,6,0
1478804906737,21620,3,6,0
1478804906738,21622,3,6,0
1478804906739,21621,3,6,0
1478804906740,21622,3,6,0
1478804906741,21623,3,6,0
1478804906742,21622,3,6,0
1478804906743,21621,3,6,0
1478804906744,21622,3,6,0
1478804906745,21623,3,6,0
1478804906746,21622,3,6,0
1478804906747,21623,3,6,0
1478804906748,21623,3,6,0
1478804906749,21621,3,6,0
1478804906750,21622,3,6,0
1478804906751,21623,3,6,0
1478804906752,21621,3,6,0
1478804906753,21621,3,6,0
1478804906754,21622,3,6,0
1478804906755,21621,3,6,0
1478804906756,21621,3,6,0
1478804906757,21622,3,6,0
1478804906758,21621,3,6,0
1478804906759,21621,3,6,0
1478804906760,21621,3,6,0
1478804906761,21623,3,6,0
1478804906762,21622,3,6,0
1478804906763,21621,3,6,0
1478804906764,21623,3,6,0
1478804906765,21621,3,6,0
1478804906766,21621,3,6,0
1478804906767,21622,3,6,0
1478804906768,21620,3,6,0
1478804906769,21622,3,6,0
1478804906770,21621,3,6,0
1478804906771,21621,3,6,0
1478804906772,21620,3,6,0
1478804906773,21620,3,6,0
1478804906774,21622,3,6,0
1478804906775,21621,3,6,0
1478804906776,21620,3,6,0
1478804906777,21621,3,6,0
1478804906778,21620,3,6,0
1478804906779,21620,3,6,0
1478804906780,21618,3,6,0
1478804906781,21621,3,6,0
1478804906782,21620,3,6,0
1478804906783,21620,3,6,0
1478804906784,21620,3,6,0
1478804906785,21619,3,6,0
1478804906786,21620,3,6,0
1478804906787,21620,3,6,0
1478804906788,21620,3,6,0
1478804906789,21620,3,6,0
1478804906790,21621,3,6,0
1478804906791,21619,3,6,0
1478804906792,21620,3,6,0
1478804906793,21619,3,6,0
1478804906794,21620,3,6,0
1478804906795,21619,3,6,0
1478804906796,21621,3,6,0
1478804906797,21621,3,6,0
1478804906798,21619,3,6,0
1478804906799,21619,3,6,0
1478804906800,21620,3,6,0
1478804906801,21620,3,6,0
1478804906802,21619,3,6,0
1478804906803,21621,3,6,0
1478804906804,21620,3,6,0
1478804906805,21620,3,6,0
1478804906806,21620,3,6,0
1478804906807,21622,3,6,0
1478804906808,21620,3,6,0
1478804906809,21620,3,6,0
1478804906810,21621,3,6,0
1478804906811,21622,3,6,0
1478804906812,21620,3,6,0
1478804906813,21620,3,6,0
1478804906814,21622,3,6,0
1478804906815,21622,3,6,0
1478804906816,21620,3,6,0
1478804906817,21619,3,6,0
1478804906818,21620,3,6,0
1478804906819,21621,3,6,0
1478804906820,21619,3,6,0
1478804906821,21622,3,6,0
1478804906822,21621,3,6,0
1478804906823,21620,3,6,0
1478804906824,21621,3,6,0
1478804906825,21620,3,6,0
1478804906826,21622,3,6,0
1478804906827,21621,3,6,0
1478804906828,21620,3,6,0
1478804906829,21622,3,6,0
1478804906830,21621,3,6,0
1478804906831,21621,3,6,0
1478804906832,21623,3,6,0
1478804906833,21621,3,6,0
1478804906834,21621,3,6,0
1478804906835,21622,3,6,0
