Timestamp,RSSI,Configuration Version,Status Version,Calibration Action
1478614387528,16951,1,2,5
1478614387529,16949,1,2,0
1478614387530,16949,1,2,0
1478614387531,17073,1,2,0
1478614387532,16949,1,2,0
1478614387533,19568,1,2,0
1478614387534,19575,1,2,0
1478614387535,17914,1,2,0
1478614387536,19297,1,2,0
1478614387537,19606,1,2,0
1478614387538,17218,1,2,0
1478614387539,16948,1,2,0
1478614387540,16948,1,2,0
1478614387541,16949,1,2,0
1478614387542,16947,1,2,0
1478614387543,16948,1,2,0
1478614387544,19572,1,2,0
1478614387545,19584,1,2,0
1478614387546,19624,1,2,0
1478614387547,18504,1,2,0
1478614387548,19471,1,2,0
1478614387549,17226,1,2,0
1478614387550,16949,1,2,0
1478614387551,16951,1,2,0
1478614387552,16951,1,2,0
1478614387553,16951,1,2,0
1478614387554,16951,1,2,0
1478614387555,16951,1,2,0
1478614387556,16952,1,2,0
1478614387557,16951,1,2,0
1478614387558,16952,1,2,0
1478614387559,16953,1,2,0
1478614387560,16951,1,2,0
1478614387561,16952,1,2,0
1478614387562,16952,1,2,0
1478614387563,16953,1,2,0
1478614387564,16952,1,2,0
1478614387565,16952,1,2,0
1478614387566,16952,1,2,0
1478614387567,16953,1,2,0
1478614387568,16953,1,2,0
1478614387569,16954,1,2,0
1478614387570,16955,1,2,0
1478614387571,17233,1,2,0
1478614387572,17918,1,2,0
1478614387573,18876,1,2,0
1478614387574,18861,1,2,0
1478614387575,17334,1,2,0
1478614387576,18072,1,2,0
1478614387577,17208,1,2,0
1478614387578,16954,1,2,0
1478614387579,16955,1,2,0
1478614387580,16954,1,2,0
1478614387581,16953,1,2,0
1478614387582,16954,1,2,0
1478614387583,16956,1,2,0
1478614387584,16954,1,2,0
1478614387585,16957,1,2,0
1478614387586,16955,1,2,0
1478614387587,16955,1,2,0
1478614387588,16956,1,2,0
1478614387589,16958,1,2,0
1478614387590,16957,1,2,0
1478614387591,16955,1,2,0
1478614387592,16956,1,2,0
1478614387593,16957,1,2,0
1478614387594,16957,1,2,0
1478614387595,16957,1,2,0
1478614387596,16958,1,2,0
1478614387597,16957,1,2,0
1478614387598,16959,1,2,0
1478614387599,16959,1,2,0
1478614387600,16958,1,2,0
1478614387601,16959,1,2,0
1478614387602,16958,1,2,0
1478614387603,18579,1,2,0
1478614387604,17337,1,2,0
1478614387605,16959,1,2,0
1478614387606,16959,1,2,0
1478614387607,16959,1,2,0
1478614387608,17187,1,2,0
1478614387609,16960,1,2,0
1478614387610,16958,1,2,0
1478614387611,16957,1,2,0
1478614387612,16959,1,2,0
1478614387613,19662,1,2,0
1478614387614,19686,1,2,0
1478614387615,17284,1,2,0
1478614387616,16976,1,2,0
1478614387617,16957,1,2,0
1478614387618,16959,1,2,0
1478614387619,16959,1,2,0
1478614387620,16958,1,2,0
1478614387621,16958,1,2,0
1478614387622,16956,1,2,0
1478614387623,16958,1,2,0
1478614387624,16959,1,2,0
1478614387625,16958,1,2,0
1478614387626,16959,1,2,0
1478614387627,16959,1,2,0
1478614387628,16964,1,2,0
1478614387629,16961,1,2,0
1478614387630,16962,1,2,0
1478614387631,16961,1,2,0
1478614387632,16962,1,2,0
1478614387633,16961,1,2,0
1478614387634,16962,1,2,0
1478614387635,16961,1,2,0
1478614387636,16961,1,2,0
1478614387637,16964,1,2,0
1478614387638,16963,1,2,0
1478614387639,16961,1,2,0
1478614387640,16960,1,2,0
1478614387641,16961,1,2,0
1478614387642,16961,1,2,0
1478614387643,16961,1,2,0
1478614387644,16962,1,2,0
1478614387645,16961,1,2,0
1478614387646,16962,1,2,0
1478614387647,16961,1,2,0
1478614387648,16962,1,2,0
1478614387649,16962,1,2,0
1478614387650,16961,1,2,0
1478614387651,16961,1,2,0
1478614387652,16962,1,2,0
1478614387653,16961,1,2,0
1478614387654,16961,1,2,0
1478614387655,16961,1,2,0
1478614387656,16962,1,2,0
1478614387657,16961,1,2,0
1478614387658,16961,1,2,0
1478614387659,16961,1,2,0
1478614387660,16963,1,2,0
1478614387661,16963,1,2,0
1478614387662,16963,1,2,0
1478614387663,16961,1,2,0
1478614387664,16963,1,2,0
1478614387665,16962,1,2,0
1478614387666,16962,1,2,0
1478614387667,16962,1,2,0
1478614387668,16961,1,2,0
1478614387669,16962,1,2,0
1478614387670,16962,1,2,0
1478614387671,16962,1,2,0
1478614387672,16962,1,2,0
1478614387673,16960,1,2,0
1478614387674,16962,1,2,0
1478614387675,16963,1,2,0
1478614387676,16961,1,2,0
1478614387677,16962,1,2,0
1478614387678,16961,1,2,0
1478614387679,16963,1,2,0
1478614387680,16961,1,2,0
1478614387681,16960,1,2,0
1478614387682,16961,1,2,0
1478614387683,16962,1,2,0
1478614387684,16963,1,2,0
1478614387685,16962,1,2,0
1478614387686,16961,1,2,0
1478614387687,16960,1,2,0
1478614387688,16960,1,2,0
1478614387689,16962,1,2,0
1478614387690,16962,1,2,0
1478614387691,16963,1,2,0
1478614387692,16965,1,2,0
1478614387693,16963,1,2,0
1478614387694,16963,1,2,0
1478614387695,16965,1,2,0
1478614387696,16963,1,2,0
1478614387697,16963,1,2,0
1478614387698,16964,1,2,0
1478614387699,16966,1,2,0
1478614387700,16965,1,2,0
1478614387701,16964,1,2,0
1478614387702,16964,1,2,0
1478614387703,16964,1,2,0
1478614387704,16964,1,2,0
1478614387705,16965,1,2,0
1478614387706,21094,1,2,0
1478614387707,21117,1,2,0
1478614387708,20881,1,2,0
1478614387709,21135,1,2,0
1478614387710,21122,1,2,0
1478614387711,16964,1,2,0
1478614387712,16964,1,2,0
1478614387713,16963,1,2,0
1478614387714,16965,1,2,0
1478614387715,16965,1,2,0
1478614387716,16963,1,2,0
1478614387717,16962,1,2,0
1478614387718,16962,1,2,0
1478614387719,16963,1,2,0
1478614387720,16963,1,2,0
1478614387721,16990,1,2,0
1478614387722,16963,1,2,0
1478614387723,16962,1,2,0
1478614387724,16963,1,2,0
1478614387725,16963,1,2,0
1478614387726,16963,1,2,0
1478614387727,16963,1,2,0
1478614387728,16982,1,2,0
1478614387729,16981,1,2,0
1478614387730,16979,1,2,0
1478614387731,16981,1,2,0
1478614387732,16981,1,2,0
1478614387733,16981,1,2,0
1478614387734,16981,1,2,0
1478614387735,16980,1,2,0
1478614387736,16981,1,2,0
1478614387737,16981,1,2,0
1478614387738,16979,1,2,0
1478614387739,16981,1,2,0
1478614387740,16981,1,2,0
1478614387741,16981,1,2,0
1478614387742,16981,1,2,0
1478614387743,16983,1,2,0
1478614387744,16982,1,2,0
1478614387745,16983,1,2,0
1478614387746,16982,1,2,0
1478614387747,16984,1,2,0
1478614387748,16983,1,2,0
1478614387749,16983,1,2,0
1478614387750,16983,1,2,0
1478614387751,16984,1,2,0
1478614387752,16985,1,2,0
1478614387753,16982,1,2,0
1478614387754,16985,1,2,0
1478614387755,16984,1,2,0
1478614387756,16985,1,2,0
1478614387757,16987,1,2,0
1478614387758,16986,1,2,0
1478614387759,16988,1,2,0
1478614387760,16988,1,2,0
1478614387761,16988,1,2,0
1478614387762,16988,1,2,0
1478614387763,16987,1,2,0
1478614387764,16986,1,2,0
1478614387765,16986,1,2,0
1478614387766,16986,1,2,0
1478614387767,16986,1,2,0
1478614387768,16985,1,2,0
1478614387769,16985,1,2,0
1478614387770,16986,1,2,0
1478614387771,16987,1,2,0
1478614387772,16986,1,2,0
1478614387773,16985,1,2,0
1478614387774,16984,1,2,0
1478614387775,16985,1,2,0
1478614387776,16985,1,2,0
1478614387777,16983,1,2,0
1478614387778,16984,1,2,0
1478614387779,16983,1,2,0
1478614387780,16982,1,2,0
1478614387781,16984,1,2,0
1478614387782,16983,1,2,0
1478614387783,16981,1,2,0
1478614387784,16982,1,2,0
1478614387785,16981,1,2,0
1478614387786,16981,1,2,0
1478614387787,16981,1,2,0
1478614387788,16978,1,2,0
1478614387789,16979,1,2,0
1478614387790,16979,1,2,0
1478614387791,16978,1,2,0
1478614387792,16978,1,2,0
1478614387793,16977,1,2,0
1478614387794,16978,1,2,0
1478614387795,16976,1,2,0
1478614387796,16974,1,2,0
1478614387797,16975,1,2,0
1478614387798,16975,1,2,0
1478614387799,16975,1,2,0
1478614387800,16973,1,2,0
1478614387801,16974,1,2,0
1478614387802,16974,1,2,0
1478614387803,16973,1,2,0
1478614387804,16973,1,2,0
1478614387805,16972,1,2,0
1478614387806,16972,1,2,0
1478614387807,16972,1,2,0
1478614387808,16971,1,2,0
1478614387809,16972,1,2,0
1478614387810,16968,1,2,0
1478614387811,16970,1,2,0
1478614387812,16969,1,2,0
1478614387813,16971,1,2,0
1478614387814,16970,1,2,0
1478614387815,16969,1,2,0
1478614387816,16971,1,2,0
1478614387817,16970,1,2,0
1478614387818,16970,1,2,0
1478614387819,16971,1,2,0
1478614387820,16969,1,2,0
1478614387821,16969,1,2,0
1478614387822,16970,1,2,0
1478614387823,19398,1,2,0
1478614387824,20884,1,2,0
1478614387825,20918,1,2,0
1478614387826,20906,1,2,0
1478614387827,20909,1,2,0
1478614387828,16960,1,2,0
1478614387829,16961,1,2,0
1478614387830,16961,1,2,0
1478614387831,16961,1,2,0
1478614387832,16960,1,2,0
1478614387833,16960,1,2,0
1478614387834,16960,1,2,0
1478614387835,16961,1,2,0
1478614387836,16960,1,2,0
1478614387837,16959,1,2,0
1478614387838,16961,1,2,0
1478614387839,17630,1,2,0
1478614387840,20383,1,2,0
1478614387841,20399,1,2,0
1478614387842,20122,1,2,0
1478614387843,20420,1,2,0
1478614387844,18429,1,2,0
1478614387845,16960,1,2,0
1478614387846,16960,1,2,0
1478614387847,16960,1,2,0
1478614387848,16960,1,2,0
1478614387849,16961,1,2,0
1478614387850,16961,1,2,0
1478614387851,16962,1,2,0
1478614387852,16961,1,2,0
1478614387853,16960,1,2,0
1478614387854,16961,1,2,0
1478614387855,16961,1,2,0
1478614387856,16960,1,2,0
1478614387857,16961,1,2,0
1478614387858,16961,1,2,0
1478614387859,16960,1,2,0
1478614387860,16960,1,2,0
1478614387861,16960,1,2,0
1478614387862,16961,1,2,0
1478614387863,16960,1,2,0
1478614387864,16960,1,2,0
1478614387865,16958,1,2,0
1478614387866,16959,1,2,0
1478614387867,16957,1,2,0
1478614387868,16959,1,2,0
1478614387869,16958,1,2,0
1478614387870,16958,1,2,0
1478614387871,16958,1,2,0
1478614387872,16958,1,2,0
1478614387873,16959,1,2,0
1478614387874,16958,1,2,0
1478614387875,16959,1,2,0
1478614387876,16958,1,2,0
1478614387877,16959,1,2,0
1478614387878,16958,1,2,0
1478614387879,16957,1,2,0
1478614387880,16959,1,2,0
1478614387881,16959,1,2,0
1478614387882,16958,1,2,0
1478614387883,16959,1,2,0
1478614387884,16959,1,2,0
1478614387885,16958,1,2,0
1478614387886,16959,1,2,0
1478614387887,16959,1,2,0
1478614387888,16959,1,2,0
1478614387889,16960,1,2,0
1478614387890,16959,1,2,0
1478614387891,16959,1,2,0
1478614387892,16959,1,2,0
1478614387893,16961,1,2,0
1478614387894,16960,1,2,0
1478614387895,16961,1,2,0
1478614387896,16960,1,2,0
1478614387897,16961,1,2,0
1478614387898,16961,1,2,0
1478614387899,16962,1,2,0
1478614387900,16961,1,2,0
1478614387901,16961,1,2,0
1478614387902,16961,1,2,0
1478614387903,16960,1,2,0
1478614387904,16963,1,2,0
1478614387905,16961,1,2,0
1478614387906,16960,1,2,0
1478614387907,16961,1,2,0
1478614387908,16961,1,2,0
1478614387909,16961,1,2,0
1478614387910,16962,1,2,0
1478614387911,16957,1,2,0
1478614387912,16961,1,2,0
1478614387913,16963,1,2,0
