Timestamp,RSSI,Configuration Version,Status Version,Calibration Action
1478814646380,22849,3,6,25
1478814646381,22847,3,6,0
1478814646382,22847,3,6,0
1478814646383,22847,3,6,0
1478814646384,22846,3,6,0
1478814646385,22846,3,6,0
1478814646386,22846,3,6,0
1478814646387,22846,3,6,0
1478814646388,22846,3,6,0
1478814646389,23364,3,6,0
1478814646390,23369,3,6,0
1478814646391,23370,3,6,0
1478814646392,23369,3,6,0
1478814646393,22896,3,6,0
1478814646394,22848,3,6,0
1478814646395,22848,3,6,0
1478814646396,22848,3,6,0
1478814646397,22848,3,6,0
1478814646398,22848,3,6,0
1478814646399,22848,3,6,0
1478814646400,22849,3,6,0
1478814646401,22849,3,6,0
1478814646402,22849,3,6,0
1478814646403,22849,3,6,0
1478814646404,22849,3,6,0
1478814646405,22849,3,6,0
1478814646406,22849,3,6,0
1478814646407,22850,3,6,0
1478814646408,22850,3,6,0
1478814646409,22848,3,6,0
1478814646410,22851,3,6,0
1478814646411,22849,3,6,0
1478814646412,22849,3,6,0
1478814646413,22849,3,6,0
1478814646414,22849,3,6,0
1478814646415,22850,3,6,0
1478814646416,22849,3,6,0
1478814646417,22851,3,6,0
1478814646418,22848,3,6,0
1478814646419,22850,3,6,0
1478814646420,22850,3,6,0
1478814646421,22850,3,6,0
1478814646422,22849,3,6,0
1478814646423,22849,3,6,0
1478814646424,22850,3,6,0
1478814646425,22849,3,6,0
1478814646426,22849,3,6,0
1478814646427,22851,3,6,0
1478814646428,22851,3,6,0
1478814646429,22849,3,6,0
1478814646430,22851,3,6,0
1478814646431,22850,3,6,0
1478814646432,22849,3,6,0
1478814646433,22850,3,6,0
1478814646434,22851,3,6,0
1478814646435,22851,3,6,0
1478814646436,22851,3,6,0
1478814646437,22852,3,6,0
1478814646438,22851,3,6,0
1478814646439,22849,3,6,0
1478814646440,22850,3,6,0
1478814646441,22849,3,6,0
1478814646442,22848,3,6,0
1478814646443,22851,3,6,0
1478814646444,22850,3,6,0
1478814646445,22850,3,6,0
1478814646446,22851,3,6,0
1478814646447,22852,3,6,0
1478814646448,22850,3,6,0
1478814646449,22851,3,6,0
1478814646450,22851,3,6,0
1478814646451,22850,3,6,0
1478814646452,22851,3,6,0
1478814646453,22852,3,6,0
1478814646454,22851,3,6,0
1478814646455,22852,3,6,0
1478814646456,22852,3,6,0
1478814646457,22851,3,6,0
1478814646458,22851,3,6,0
1478814646459,22853,3,6,0
1478814646460,22850,3,6,0
1478814646461,22853,3,6,0
1478814646462,22853,3,6,0
