Timestamp,RSSI,Configuration Version,Status Version,Calibration Action
1478869033823,20430,3,7,33
1478869033824,20430,3,7,0
1478869033825,20428,3,7,0
1478869033826,20428,3,7,0
1478869033827,20429,3,7,0
1478869033828,20428,3,7,0
1478869033829,20430,3,7,0
1478869033830,20430,3,7,0
1478869033831,20431,3,7,0
1478869033832,20429,3,7,0
1478869033833,20428,3,7,0
1478869033834,20429,3,7,0
1478869033835,20429,3,7,0
1478869033836,20430,3,7,0
1478869033837,20429,3,7,0
1478869033838,20429,3,7,0
1478869033839,20430,3,7,0
1478869033840,20431,3,7,0
1478869033841,20430,3,7,0
1478869033842,20428,3,7,0
1478869033843,20429,3,7,0
1478869033844,20430,3,7,0
1478869033845,20430,3,7,0
1478869033846,20431,3,7,0
1478869033847,20429,3,7,0
1478869033848,20430,3,7,0
1478869033849,20430,3,7,0
1478869033850,20430,3,7,0
1478869033851,20430,3,7,0
1478869033852,20429,3,7,0
1478869033853,20429,3,7,0
1478869033854,20428,3,7,0
1478869033855,20429,3,7,0
1478869033856,20430,3,7,0
1478869033857,20429,3,7,0
1478869033858,20429,3,7,0
1478869033859,20428,3,7,0
1478869033860,20428,3,7,0
1478869033861,20428,3,7,0
1478869033862,20428,3,7,0
1478869033863,20428,3,7,0
1478869033864,20429,3,7,0
1478869033865,20431,3,7,0
1478869033866,20428,3,7,0
1478869033867,20429,3,7,0
1478869033868,20428,3,7,0
1478869033869,20428,3,7,0
1478869033870,20429,3,7,0
1478869033871,20428,3,7,0
1478869033872,20428,3,7,0
1478869033873,20429,3,7,0
1478869033874,20428,3,7,0
1478869033875,20428,3,7,0
1478869033876,20427,3,7,0
1478869033877,20428,3,7,0
1478869033878,20427,3,7,0
1478869033879,20429,3,7,0
1478869033880,20428,3,7,0
1478869033881,20427,3,7,0
1478869033882,20428,3,7,0
1478869033883,20427,3,7,0
1478869033884,20428,3,7,0
1478869033885,20428,3,7,0
1478869033886,20429,3,7,0
1478869033887,20429,3,7,0
1478869033888,20429,3,7,0
1478869033889,20430,3,7,0
1478869033890,20429,3,7,0
1478869033891,20428,3,7,0
1478869033892,20428,3,7,0
1478869033893,20429,3,7,0
1478869033894,20429,3,7,0
1478869033895,20428,3,7,0
1478869033896,20429,3,7,0
1478869033897,20431,3,7,0
1478869033898,20430,3,7,0
1478869033899,20430,3,7,0
1478869033900,20431,3,7,0
1478869033901,20431,3,7,0
1478869033902,20429,3,7,0
1478869033903,20430,3,7,0
1478869033904,20430,3,7,0
1478869033905,20431,3,7,0
1478869033906,20431,3,7,0
1478869033907,20430,3,7,0
1478869033908,20429,3,7,0
1478869033909,20430,3,7,0
1478869033910,20429,3,7,0
1478869033911,20430,3,7,0
1478869033912,20431,3,7,0
1478869033913,20431,3,7,0
1478869033914,21117,3,7,0
1478869033915,21122,3,7,0
1478869033916,21121,3,7,0
1478869033917,21125,3,7,0
1478869033918,21120,3,7,0
1478869033919,20430,3,7,0
1478869033920,20431,3,7,0
1478869033921,20431,3,7,0
1478869033922,20429,3,7,0
1478869033923,20431,3,7,0
1478869033924,20430,3,7,0
1478869033925,20430,3,7,0
1478869033926,20431,3,7,0
1478869033927,20431,3,7,0
1478869033928,20431,3,7,0
1478869033929,20432,3,7,0
1478869033930,20432,3,7,0
1478869033931,20432,3,7,0
1478869033932,20431,3,7,0
1478869033933,20431,3,7,0
1478869033934,20430,3,7,0
1478869033935,20430,3,7,0
1478869033936,20431,3,7,0
1478869033937,20431,3,7,0
1478869033938,20431,3,7,0
1478869033939,20430,3,7,0
1478869033940,20432,3,7,0
1478869033941,20432,3,7,0
1478869033942,20431,3,7,0
1478869033943,20431,3,7,0
1478869033944,20431,3,7,0
1478869033945,20432,3,7,0
1478869033946,20432,3,7,0
1478869033947,20432,3,7,0
1478869033948,20432,3,7,0
1478869033949,20431,3,7,0
1478869033950,20432,3,7,0
1478869033951,20430,3,7,0
1478869033952,20431,3,7,0
1478869033953,20431,3,7,0
1478869033954,20430,3,7,0
1478869033955,20432,3,7,0
1478869033956,20431,3,7,0
1478869033957,20430,3,7,0
1478869033958,20429,3,7,0
1478869033959,20430,3,7,0
1478869033960,20431,3,7,0
1478869033961,20430,3,7,0
1478869033962,20430,3,7,0
1478869033963,20429,3,7,0
1478869033964,20430,3,7,0
1478869033965,20430,3,7,0
1478869033966,20431,3,7,0
1478869033967,20430,3,7,0
1478869033968,20429,3,7,0
1478869033969,20429,3,7,0
1478869033970,20429,3,7,0
1478869033971,20429,3,7,0
1478869033972,20430,3,7,0
1478869033973,20430,3,7,0
1478869033974,20430,3,7,0
1478869033975,20431,3,7,0
1478869033976,20428,3,7,0
1478869033977,20430,3,7,0
1478869033978,20428,3,7,0
1478869033979,20429,3,7,0
1478869033980,20430,3,7,0
1478869033981,20429,3,7,0
1478869033982,20428,3,7,0
1478869033983,20429,3,7,0
1478869033984,20428,3,7,0
1478869033985,20428,3,7,0
1478869033986,20429,3,7,0
1478869033987,20429,3,7,0
1478869033988,20430,3,7,0
1478869033989,20429,3,7,0
1478869033990,20431,3,7,0
1478869033991,20429,3,7,0
1478869033992,20430,3,7,0
1478869033993,20429,3,7,0
1478869033994,20429,3,7,0
1478869033995,20428,3,7,0
1478869033996,20429,3,7,0
1478869033997,20430,3,7,0
1478869033998,20429,3,7,0
1478869033999,20429,3,7,0
1478869034000,20429,3,7,0
1478869034001,20430,3,7,0
1478869034002,20431,3,7,0
1478869034003,20430,3,7,0
1478869034004,20429,3,7,0
1478869034005,20430,3,7,0
1478869034006,20430,3,7,0
1478869034007,20431,3,7,0
1478869034008,20430,3,7,0
1478869034009,20429,3,7,0
1478869034010,20430,3,7,0
1478869034011,20429,3,7,0
1478869034012,20430,3,7,0
1478869034013,20430,3,7,0
1478869034014,20429,3,7,0
1478869034015,20946,3,7,0
1478869034016,21055,3,7,0
1478869034017,21058,3,7,0
1478869034018,21057,3,7,0
1478869034019,21057,3,7,0
1478869034020,20463,3,7,0
1478869034021,20432,3,7,0
1478869034022,20431,3,7,0
1478869034023,20430,3,7,0
1478869034024,20430,3,7,0
1478869034025,20431,3,7,0
1478869034026,20431,3,7,0
1478869034027,20430,3,7,0
1478869034028,20432,3,7,0
1478869034029,20431,3,7,0
1478869034030,20433,3,7,0
1478869034031,20432,3,7,0
1478869034032,20432,3,7,0
1478869034033,20431,3,7,0
1478869034034,20431,3,7,0
1478869034035,20432,3,7,0
1478869034036,20432,3,7,0
1478869034037,20433,3,7,0
1478869034038,20430,3,7,0
1478869034039,20431,3,7,0
1478869034040,20434,3,7,0
1478869034041,20433,3,7,0
1478869034042,20433,3,7,0
1478869034043,20432,3,7,0
1478869034044,20433,3,7,0
1478869034045,20442,3,7,0
1478869034046,20433,3,7,0
1478869034047,20435,3,7,0
1478869034048,20434,3,7,0
1478869034049,20435,3,7,0
1478869034050,20433,3,7,0
1478869034051,20433,3,7,0
1478869034052,20434,3,7,0
1478869034053,20433,3,7,0
