Timestamp,RSSI,Configuration Version,Status Version,Calibration Action
1478605859906,19546,1,1,3
1478605859907,19545,1,1,0
1478605859908,19546,1,1,0
1478605859909,19546,1,1,0
1478605859910,19544,1,1,0
1478605859911,19545,1,1,0
1478605859912,19546,1,1,0
1478605859913,19545,1,1,0
1478605859914,19545,1,1,0
1478605859915,19546,1,1,0
1478605859916,19545,1,1,0
1478605859917,19545,1,1,0
1478605859918,19546,1,1,0
1478605859919,19546,1,1,0
1478605859920,19545,1,1,0
1478605859921,19544,1,1,0
1478605859922,19540,1,1,0
1478605859923,19527,1,1,0
1478605859924,19528,1,1,0
1478605859925,19527,1,1,0
1478605859926,19527,1,1,0
1478605859927,19541,1,1,0
1478605859928,19545,1,1,0
1478605859929,19544,1,1,0
1478605859930,19544,1,1,0
1478605859931,19545,1,1,0
1478605859932,19544,1,1,0
1478605859933,19545,1,1,0
1478605859934,19542,1,1,0
1478605859935,19543,1,1,0
1478605859936,19544,1,1,0
1478605859937,19544,1,1,0
1478605859938,19544,1,1,0
1478605859939,19544,1,1,0
1478605859940,19544,1,1,0
1478605859941,19544,1,1,0
1478605859942,19544,1,1,0
1478605859943,19544,1,1,0
1478605859944,19542,1,1,0
1478605859945,19543,1,1,0
1478605859946,19544,1,1,0
1478605859947,19543,1,1,0
1478605859948,19543,1,1,0
1478605859949,19544,1,1,0
1478605859950,19542,1,1,0
1478605859951,19542,1,1,0
1478605859952,19543,1,1,0
1478605859953,19543,1,1,0
1478605859954,19543,1,1,0
1478605859955,19542,1,1,0
1478605859956,19542,1,1,0
1478605859957,19541,1,1,0
1478605859958,19542,1,1,0
1478605859959,19542,1,1,0
1478605859960,19540,1,1,0
1478605859961,19540,1,1,0
1478605859962,19541,1,1,0
1478605859963,19540,1,1,0
1478605859964,19540,1,1,0
1478605859965,19541,1,1,0
1478605859966,19541,1,1,0
1478605859967,19542,1,1,0
1478605859968,19542,1,1,0
1478605859969,19541,1,1,0
1478605859970,19540,1,1,0
1478605859971,19540,1,1,0
1478605859972,19542,1,1,0
1478605859973,19542,1,1,0
1478605859974,19543,1,1,0
1478605859975,19541,1,1,0
1478605859976,19543,1,1,0
1478605859977,19543,1,1,0
1478605859978,19543,1,1,0
1478605859979,19542,1,1,0
1478605859980,19543,1,1,0
1478605859981,19543,1,1,0
1478605859982,19545,1,1,0
1478605859983,19544,1,1,0
1478605859984,19544,1,1,0
1478605859985,19545,1,1,0
1478605859986,19546,1,1,0
1478605859987,19545,1,1,0
1478605859988,19545,1,1,0
1478605859989,19544,1,1,0
1478605859990,19543,1,1,0
1478605859991,19543,1,1,0
1478605859992,19544,1,1,0
1478605859993,19545,1,1,0
1478605859994,19544,1,1,0
1478605859995,19544,1,1,0
1478605859996,19544,1,1,0
1478605859997,19543,1,1,0
1478605859998,19544,1,1,0
1478605859999,19543,1,1,0
1478605860000,19544,1,1,0
1478605860001,19543,1,1,0
1478605860002,19542,1,1,0
1478605860003,19542,1,1,0
1478605860004,19543,1,1,0
1478605860005,19542,1,1,0
1478605860006,19549,1,1,0
1478605860007,19546,1,1,0
1478605860008,19546,1,1,0
1478605860009,19545,1,1,0
1478605860010,19545,1,1,0
1478605860011,19545,1,1,0
1478605860012,19545,1,1,0
1478605860013,19545,1,1,0
1478605860014,19545,1,1,0
1478605860015,19544,1,1,0
1478605860016,19544,1,1,0
1478605860017,19544,1,1,0
1478605860018,19544,1,1,0
1478605860019,19545,1,1,0
1478605860020,19543,1,1,0
1478605860021,19545,1,1,0
1478605860022,19543,1,1,0
1478605860023,19545,1,1,0
1478605860024,19543,1,1,0
1478605860025,19544,1,1,0
1478605860026,19544,1,1,0
1478605860027,19545,1,1,0
1478605860028,19545,1,1,0
1478605860029,19543,1,1,0
1478605860030,19546,1,1,0
1478605860031,19545,1,1,0
1478605860032,19543,1,1,0
1478605860033,19544,1,1,0
1478605860034,19545,1,1,0
1478605860035,19545,1,1,0
1478605860036,19545,1,1,0
1478605860037,19545,1,1,0
1478605860038,19545,1,1,0
1478605860039,19545,1,1,0
1478605860040,19538,1,1,0
1478605860041,19527,1,1,0
1478605860042,19528,1,1,0
1478605860043,19529,1,1,0
1478605860044,19529,1,1,0
1478605860045,19540,1,1,0
1478605860046,19546,1,1,0
1478605860047,19546,1,1,0
1478605860048,19547,1,1,0
1478605860049,19546,1,1,0
1478605860050,19546,1,1,0
1478605860051,19546,1,1,0
1478605860052,19546,1,1,0
1478605860053,19546,1,1,0
1478605860054,19546,1,1,0
1478605860055,19547,1,1,0
1478605860056,19544,1,1,0
1478605860057,19547,1,1,0
1478605860058,19545,1,1,0
1478605860059,19544,1,1,0
1478605860060,19545,1,1,0
1478605860061,19545,1,1,0
1478605860062,19545,1,1,0
1478605860063,19545,1,1,0
1478605860064,19545,1,1,0
1478605860065,19546,1,1,0
1478605860066,19547,1,1,0
1478605860067,19544,1,1,0
1478605860068,19546,1,1,0
1478605860069,19546,1,1,0
