Timestamp,RSSI,Configuration Version,Status Version,Calibration Action
1478827386395,16569,3,6,29
1478827386396,16568,3,6,0
1478827386397,16567,3,6,0
1478827386398,16568,3,6,0
1478827386399,16566,3,6,0
1478827386400,16568,3,6,0
1478827386401,16569,3,6,0
1478827386402,16568,3,6,0
1478827386403,16568,3,6,0
1478827386404,16567,3,6,0
1478827386405,16568,3,6,0
1478827386406,16567,3,6,0
1478827386407,16567,3,6,0
1478827386408,16567,3,6,0
1478827386409,16567,3,6,0
1478827386410,16568,3,6,0
1478827386411,16572,3,6,0
1478827386412,16568,3,6,0
1478827386413,16567,3,6,0
1478827386414,16567,3,6,0
1478827386415,16570,3,6,0
1478827386416,16567,3,6,0
1478827386417,16568,3,6,0
1478827386418,16567,3,6,0
1478827386419,16566,3,6,0
1478827386420,16568,3,6,0
1478827386421,16568,3,6,0
1478827386422,16568,3,6,0
1478827386423,16567,3,6,0
1478827386424,16567,3,6,0
1478827386425,16568,3,6,0
1478827386426,16565,3,6,0
1478827386427,16567,3,6,0
1478827386428,16568,3,6,0
1478827386429,16565,3,6,0
1478827386430,16567,3,6,0
1478827386431,16566,3,6,0
1478827386432,16565,3,6,0
1478827386433,16564,3,6,0
1478827386434,16569,3,6,0
1478827386435,16566,3,6,0
1478827386436,16565,3,6,0
1478827386437,16566,3,6,0
1478827386438,16566,3,6,0
1478827386439,16565,3,6,0
1478827386440,16565,3,6,0
1478827386441,16563,3,6,0
1478827386442,16564,3,6,0
1478827386443,16564,3,6,0
1478827386444,16565,3,6,0
1478827386445,18427,3,6,0
1478827386446,18445,3,6,0
1478827386447,18372,3,6,0
1478827386448,18474,3,6,0
1478827386449,17678,3,6,0
1478827386450,16565,3,6,0
1478827386451,16566,3,6,0
1478827386452,16565,3,6,0
1478827386453,16564,3,6,0
1478827386454,16565,3,6,0
1478827386455,16563,3,6,0
1478827386456,16563,3,6,0
1478827386457,16565,3,6,0
1478827386458,16564,3,6,0
1478827386459,16564,3,6,0
1478827386460,16562,3,6,0
1478827386461,16563,3,6,0
1478827386462,16564,3,6,0
1478827386463,16563,3,6,0
1478827386464,16564,3,6,0
1478827386465,16562,3,6,0
1478827386466,16562,3,6,0
1478827386467,16562,3,6,0
1478827386468,16564,3,6,0
1478827386469,16564,3,6,0
1478827386470,16564,3,6,0
1478827386471,16564,3,6,0
