Timestamp,Count,Configuration Version,Status Version,Calibration Action
1477940050545,25892,1,3,0
1477940050546,25892,1,3,0
1477940050547,25893,1,3,0
1477940050548,25891,1,3,0
1477940050549,25892,1,3,0
1477940050550,25890,1,3,0
1477940050551,25891,1,3,0
1477940050552,25890,1,3,0
1477940050553,25889,1,3,0
1477940050554,25889,1,3,0
1477940050555,25889,1,3,0
1477940050556,25890,1,3,0
1477940050557,25890,1,3,0
1477940050558,25889,1,3,0
1477940050559,25888,1,3,0
1477940050560,25889,1,3,0
1477940050561,25888,1,3,0
1477940050562,25888,1,3,0
1477940050563,25888,1,3,0
1477940050564,25888,1,3,0
1477940050565,25886,1,3,0
1477940050566,25887,1,3,0
1477940050567,25888,1,3,0
1477940050568,25887,1,3,0
1477940050569,25888,1,3,0
1477940050570,25889,1,3,0
1477940050571,25888,1,3,0
1477940050572,25888,1,3,0
1477940050573,25889,1,3,0
1477940050574,25889,1,3,0
1477940050575,25888,1,3,0
1477940050576,25889,1,3,0
1477940050577,25890,1,3,0
1477940050578,25889,1,3,0
1477940050579,25889,1,3,0
1477940050580,25889,1,3,0
1477940050581,25889,1,3,0
1477940050582,25889,1,3,0
1477940050583,25888,1,3,0
1477940050584,25889,1,3,0
1477940050585,25888,1,3,0
1477940050586,25889,1,3,0
1477940050587,25889,1,3,0
1477940050588,25890,1,3,0
1477940050589,25891,1,3,0
1477940050590,25889,1,3,0
1477940050591,25896,1,3,0
1477940050592,25885,1,3,0
1477940050593,25888,1,3,0
1477940050594,25888,1,3,0
1477940050595,25886,1,3,0
1477940050596,25888,1,3,0
1477940050597,25887,1,3,0
1477940050598,25888,1,3,0
1477940050599,25886,1,3,0
1477940050600,25889,1,3,0
1477940050601,25888,1,3,0
1477940050602,25889,1,3,0
1477940050603,25888,1,3,0
1477940050604,25889,1,3,0
1477940050605,25889,1,3,0
1477940050606,25890,1,3,0
1477940050607,25888,1,3,0
1477940050608,25889,1,3,0
1477940050609,25890,1,3,0
1477940050610,25889,1,3,0
1477940050611,25888,1,3,0
1477940050612,25889,1,3,0
1477940050613,25888,1,3,0
1477940050614,25890,1,3,0
1477940050615,25889,1,3,0
1477940050616,25888,1,3,0
1477940050617,25887,1,3,0
1477940050618,25888,1,3,0
1477940050619,25890,1,3,0
1477940050620,25889,1,3,0
1477940050621,25889,1,3,0
1477940050622,25890,1,3,0
1477940050623,25890,1,3,0
1477940050624,25889,1,3,0
1477940050625,25890,1,3,0
1477940050626,25889,1,3,0
1477940050627,25888,1,3,0
1477940050628,25889,1,3,0
1477940050629,25889,1,3,0
1477940050630,25889,1,3,0
1477940050631,25889,1,3,0
1477940050632,25889,1,3,0
1477940050633,25890,1,3,0
1477940050634,25890,1,3,0
1477940050635,25889,1,3,0
1477940050636,25888,1,3,0
1477940050637,25889,1,3,0
1477940050638,25890,1,3,0
1477940050639,25889,1,3,0
1477940050640,25889,1,3,0
1477940050641,25889,1,3,0
1477940050642,25890,1,3,0
1477940050643,25890,1,3,0
1477940050644,25889,1,3,0
1477940050645,25889,1,3,0
1477940050646,25889,1,3,0
1477940050647,25889,1,3,0
1477940050648,25890,1,3,0
1477940050649,25890,1,3,0
1477940050650,25891,1,3,0
1477940050651,25889,1,3,0
1477940050652,25890,1,3,0
1477940050653,25889,1,3,0
1477940050654,25891,1,3,0
1477940050655,25890,1,3,0
1477940050656,25889,1,3,0
1477940050657,25890,1,3,0
1477940050658,25888,1,3,0
1477940050659,25890,1,3,0
1477940050660,25890,1,3,0
1477940050661,25889,1,3,0
1477940050662,25890,1,3,0
1477940050663,25891,1,3,0
1477940050664,25891,1,3,0
1477940050665,25891,1,3,0
1477940050666,25890,1,3,0
1477940050667,25891,1,3,0
1477940050668,25890,1,3,0
1477940050669,25890,1,3,0
1477940050670,25889,1,3,0
1477940050671,25889,1,3,0
1477940050672,25889,1,3,0
1477940050673,25889,1,3,0
1477940050674,25888,1,3,0
1477940050675,25888,1,3,0
1477940050676,25890,1,3,0
1477940050677,25889,1,3,0
1477940050678,25890,1,3,0
1477940050679,25891,1,3,0
1477940050680,25890,1,3,0
1477940050681,25889,1,3,0
1477940050682,25888,1,3,0
1477940050683,25889,1,3,0
1477940050684,25888,1,3,0
1477940050685,25889,1,3,0
1477940050686,25888,1,3,0
1477940050687,25888,1,3,0
1477940050688,25888,1,3,0
1477940050689,25890,1,3,0
1477940050690,25889,1,3,0
1477940050691,25893,1,3,0
1477940050692,25883,1,3,0
1477940050693,25885,1,3,0
1477940050694,25884,1,3,0
1477940050695,25886,1,3,0
1477940050696,25884,1,3,0
1477940050697,25885,1,3,0
1477940050698,25886,1,3,0
1477940050699,25885,1,3,0
1477940050700,25886,1,3,0
1477940050701,25886,1,3,0
1477940050702,25884,1,3,0
1477940050703,25885,1,3,0
1477940050704,25884,1,3,0
1477940050705,25885,1,3,0
1477940050706,25884,1,3,0
1477940050707,25885,1,3,0
1477940050708,25884,1,3,0
1477940050709,25886,1,3,0
1477940050710,25886,1,3,0
1477940050711,25885,1,3,0
1477940050712,25887,1,3,0
1477940050713,25886,1,3,0
1477940050714,25885,1,3,0
1477940050715,25886,1,3,0
1477940050716,25886,1,3,0
1477940050717,25884,1,3,0
1477940050718,25885,1,3,0
1477940050719,25885,1,3,0
1477940050720,25884,1,3,0
