Timestamp,Count,Configuration Version,Status Version,Calibration Action
1477593525242,25692,1,1,0
1477593525243,25692,1,1,0
1477593525244,25693,1,1,0
1477593525245,25692,1,1,0
1477593525246,25690,1,1,0
1477593525247,25692,1,1,0
1477593525248,25692,1,1,0
1477593525249,25691,1,1,0
1477593525250,25692,1,1,0
1477593525251,25691,1,1,0
1477593525252,25693,1,1,0
1477593525253,25693,1,1,0
1477593525254,25693,1,1,0
1477593525255,25692,1,1,0
1477593525256,25693,1,1,0
1477593525257,25692,1,1,0
1477593525258,25691,1,1,0
1477593525259,25691,1,1,0
1477593525260,25691,1,1,0
1477593525261,25687,1,1,0
1477593525262,25684,1,1,0
1477593525263,25683,1,1,0
1477593525264,25684,1,1,0
1477593525265,25684,1,1,0
1477593525266,25685,1,1,0
1477593525267,25686,1,1,0
1477593525268,25685,1,1,0
1477593525269,25684,1,1,0
1477593525270,25685,1,1,0
1477593525271,25686,1,1,0
1477593525272,25686,1,1,0
1477593525273,25685,1,1,0
1477593525274,25687,1,1,0
1477593525275,25684,1,1,0
1477593525276,25685,1,1,0
1477593525277,25688,1,1,0
1477593525278,25689,1,1,0
1477593525279,25688,1,1,0
1477593525280,25688,1,1,0
1477593525281,25687,1,1,0
1477593525282,25687,1,1,0
1477593525283,25687,1,1,0
1477593525284,25687,1,1,0
1477593525285,25688,1,1,0
1477593525286,25688,1,1,0
1477593525287,25690,1,1,0
1477593525288,25690,1,1,0
1477593525289,25689,1,1,0
1477593525290,25691,1,1,0
1477593525291,25689,1,1,0
1477593525292,25690,1,1,0
1477593525293,25690,1,1,0
1477593525294,25691,1,1,0
1477593525295,25691,1,1,0
1477593525296,25690,1,1,0
1477593525297,25691,1,1,0
1477593525298,25692,1,1,0
1477593525299,25693,1,1,0
1477593525300,25691,1,1,0
1477593525301,25693,1,1,0
1477593525302,25692,1,1,0
1477593525303,25692,1,1,0
1477593525304,25691,1,1,0
1477593525305,25692,1,1,0
1477593525306,25694,1,1,0
1477593525307,25694,1,1,0
1477593525308,25692,1,1,0
1477593525309,25692,1,1,0
1477593525310,25693,1,1,0
1477593525311,25693,1,1,0
1477593525312,25694,1,1,0
1477593525313,25692,1,1,0
1477593525314,25693,1,1,0
1477593525315,25694,1,1,0
1477593525316,25694,1,1,0
1477593525317,25693,1,1,0
1477593525318,25694,1,1,0
1477593525319,25695,1,1,0
1477593525320,25694,1,1,0
1477593525321,25694,1,1,0
1477593525322,25693,1,1,0
1477593525323,25693,1,1,0
1477593525324,25693,1,1,0
1477593525325,25694,1,1,0
1477593525326,25694,1,1,0
1477593525327,25696,1,1,0
1477593525328,25695,1,1,0
1477593525329,25696,1,1,0
1477593525330,25697,1,1,0
