Timestamp,Count,Configuration Version,Status Version,Calibration Action
1477921168390,23383,1,6,0
1477921168391,23382,1,6,0
1477921168392,23383,1,6,0
1477921168393,23383,1,6,0
1477921168394,23383,1,6,0
1477921168395,23384,1,6,0
1477921168396,23385,1,6,0
1477921168397,23384,1,6,0
1477921168398,23384,1,6,0
1477921168399,23384,1,6,0
1477921168400,23386,1,6,0
1477921168401,23385,1,6,0
1477921168402,23384,1,6,0
1477921168403,23384,1,6,0
1477921168404,23383,1,6,0
1477921168405,23384,1,6,0
1477921168406,23384,1,6,0
1477921168407,23385,1,6,0
1477921168408,23397,1,6,0
1477921168409,23381,1,6,0
1477921168410,23380,1,6,0
1477921168411,23382,1,6,0
1477921168412,23381,1,6,0
1477921168413,23381,1,6,0
1477921168414,23380,1,6,0
1477921168415,23381,1,6,0
1477921168416,23381,1,6,0
1477921168417,23380,1,6,0
1477921168418,23380,1,6,0
1477921168419,23378,1,6,0
1477921168420,23379,1,6,0
1477921168421,23378,1,6,0
1477921168422,23379,1,6,0
1477921168423,23378,1,6,0
1477921168424,23380,1,6,0
1477921168425,23381,1,6,0
1477921168426,23380,1,6,0
1477921168427,23380,1,6,0
1477921168428,23379,1,6,0
1477921168429,23380,1,6,0
1477921168430,23379,1,6,0
1477921168431,23380,1,6,0
1477921168432,23379,1,6,0
1477921168433,23379,1,6,0
1477921168434,23379,1,6,0
1477921168435,23380,1,6,0
1477921168436,23379,1,6,0
1477921168437,23378,1,6,0
1477921168438,23378,1,6,0
1477921168439,23377,1,6,0
1477921168440,23378,1,6,0
1477921168441,23378,1,6,0
1477921168442,23377,1,6,0
1477921168443,23377,1,6,0
1477921168444,23377,1,6,0
1477921168445,23380,1,6,0
1477921168446,23377,1,6,0
1477921168447,23378,1,6,0
1477921168448,23380,1,6,0
1477921168449,23377,1,6,0
1477921168450,23376,1,6,0
1477921168451,23379,1,6,0
1477921168452,23378,1,6,0
1477921168453,23378,1,6,0
1477921168454,23378,1,6,0
1477921168455,23377,1,6,0
1477921168456,23379,1,6,0
1477921168457,23379,1,6,0
1477921168458,23379,1,6,0
1477921168459,23380,1,6,0
1477921168460,23379,1,6,0
1477921168461,23379,1,6,0
1477921168462,23378,1,6,0
1477921168463,23378,1,6,0
1477921168464,23380,1,6,0
1477921168465,23378,1,6,0
1477921168466,23380,1,6,0
1477921168467,23380,1,6,0
1477921168468,23380,1,6,0
1477921168469,23381,1,6,0
1477921168470,23380,1,6,0
1477921168471,23379,1,6,0
1477921168472,23379,1,6,0
1477921168473,23379,1,6,0
1477921168474,23379,1,6,0
1477921168475,23380,1,6,0
1477921168476,23380,1,6,0
1477921168477,23379,1,6,0
1477921168478,23380,1,6,0
1477921168479,23380,1,6,0
1477921168480,23380,1,6,0
1477921168481,23380,1,6,0
1477921168482,23380,1,6,0
1477921168483,23380,1,6,0
1477921168484,23380,1,6,0
1477921168485,23378,1,6,0
1477921168486,23379,1,6,0
1477921168487,23381,1,6,0
1477921168488,23381,1,6,0
1477921168489,23380,1,6,0
1477921168490,23379,1,6,0
1477921168491,23381,1,6,0
1477921168492,23380,1,6,0
1477921168493,23380,1,6,0
1477921168494,23381,1,6,0
1477921168495,23381,1,6,0
1477921168496,23382,1,6,0
1477921168497,23381,1,6,0
1477921168498,23381,1,6,0
1477921168499,23381,1,6,0
1477921168500,23380,1,6,0
1477921168501,23381,1,6,0
1477921168502,23379,1,6,0
1477921168503,23381,1,6,0
1477921168504,23381,1,6,0
1477921168505,23382,1,6,0
1477921168506,23383,1,6,0
1477921168507,23382,1,6,0
1477921168508,23396,1,6,0
1477921168509,23380,1,6,0
1477921168510,23380,1,6,0
1477921168511,23379,1,6,0
1477921168512,23379,1,6,0
1477921168513,23380,1,6,0
1477921168514,23379,1,6,0
1477921168515,23380,1,6,0
1477921168516,23379,1,6,0
1477921168517,23379,1,6,0
1477921168518,23380,1,6,0
1477921168519,23380,1,6,0
1477921168520,23381,1,6,0
1477921168521,23381,1,6,0
1477921168522,23380,1,6,0
1477921168523,23381,1,6,0
1477921168524,23380,1,6,0
1477921168525,23381,1,6,0
1477921168526,23382,1,6,0
1477921168527,23381,1,6,0
1477921168528,23380,1,6,0
1477921168529,23380,1,6,0
1477921168530,23382,1,6,0
1477921168531,23379,1,6,0
1477921168532,23381,1,6,0
1477921168533,23381,1,6,0
1477921168534,23382,1,6,0
1477921168535,23380,1,6,0
1477921168536,23381,1,6,0
1477921168537,23380,1,6,0
1477921168538,23380,1,6,0
1477921168539,23380,1,6,0
1477921168540,23382,1,6,0
1477921168541,23380,1,6,0
1477921168542,23380,1,6,0
1477921168543,23381,1,6,0
1477921168544,23380,1,6,0
1477921168545,23380,1,6,0
1477921168546,23380,1,6,0
1477921168547,23381,1,6,0
1477921168548,23382,1,6,0
1477921168549,23380,1,6,0
1477921168550,23381,1,6,0
1477921168551,23378,1,6,0
1477921168552,23379,1,6,0
1477921168553,23379,1,6,0
1477921168554,23379,1,6,0
1477921168555,23379,1,6,0
1477921168556,23381,1,6,0
1477921168557,23381,1,6,0
1477921168558,23380,1,6,0
1477921168559,23378,1,6,0
1477921168560,23381,1,6,0
1477921168561,23380,1,6,0
1477921168562,23381,1,6,0
1477921168563,23380,1,6,0
1477921168564,23382,1,6,0
1477921168565,23380,1,6,0
1477921168566,23380,1,6,0
1477921168567,23379,1,6,0
1477921168568,23380,1,6,0
1477921168569,23381,1,6,0
1477921168570,23380,1,6,0
1477921168571,23381,1,6,0
1477921168572,23379,1,6,0
1477921168573,23379,1,6,0
1477921168574,23380,1,6,0
1477921168575,23380,1,6,0
1477921168576,23379,1,6,0
1477921168577,23380,1,6,0
1477921168578,23380,1,6,0
1477921168579,23380,1,6,0
1477921168580,23379,1,6,0
1477921168581,23379,1,6,0
1477921168582,23379,1,6,0
1477921168583,23380,1,6,0
