Timestamp,Count,Configuration Version,Status Version,Calibration Action
1477920185398,23267,1,6,0
1477920185399,23268,1,6,0
1477920185400,23268,1,6,0
1477920185401,23267,1,6,0
1477920185402,23267,1,6,0
1477920185403,23268,1,6,0
1477920185404,23269,1,6,0
1477920185405,23268,1,6,0
1477920185406,23266,1,6,0
1477920185407,23267,1,6,0
1477920185408,23275,1,6,0
1477920185409,23272,1,6,0
1477920185410,23273,1,6,0
1477920185411,23272,1,6,0
1477920185412,23272,1,6,0
1477920185413,23272,1,6,0
1477920185414,23272,1,6,0
1477920185415,23272,1,6,0
1477920185416,23272,1,6,0
1477920185417,23271,1,6,0
1477920185418,23273,1,6,0
1477920185419,23272,1,6,0
1477920185420,23272,1,6,0
1477920185421,23272,1,6,0
1477920185422,23273,1,6,0
1477920185423,23273,1,6,0
1477920185424,23271,1,6,0
1477920185425,23273,1,6,0
1477920185426,23273,1,6,0
1477920185427,23273,1,6,0
1477920185428,23272,1,6,0
1477920185429,23273,1,6,0
1477920185430,23271,1,6,0
1477920185431,23273,1,6,0
1477920185432,23272,1,6,0
1477920185433,23272,1,6,0
1477920185434,23273,1,6,0
1477920185435,23273,1,6,0
1477920185436,23273,1,6,0
1477920185437,23273,1,6,0
1477920185438,23274,1,6,0
1477920185439,23273,1,6,0
1477920185440,23274,1,6,0
1477920185441,23272,1,6,0
1477920185442,23274,1,6,0
1477920185443,23273,1,6,0
1477920185444,23273,1,6,0
1477920185445,23272,1,6,0
1477920185446,23273,1,6,0
1477920185447,23272,1,6,0
1477920185448,23273,1,6,0
1477920185449,23274,1,6,0
1477920185450,23273,1,6,0
1477920185451,23273,1,6,0
1477920185452,23273,1,6,0
1477920185453,23274,1,6,0
1477920185454,23274,1,6,0
1477920185455,23275,1,6,0
1477920185456,23275,1,6,0
1477920185457,23274,1,6,0
1477920185458,23273,1,6,0
1477920185459,23274,1,6,0
1477920185460,23273,1,6,0
1477920185461,23274,1,6,0
1477920185462,23274,1,6,0
1477920185463,23275,1,6,0
1477920185464,23273,1,6,0
1477920185465,23273,1,6,0
1477920185466,23274,1,6,0
1477920185467,23273,1,6,0
1477920185468,23274,1,6,0
1477920185469,23276,1,6,0
1477920185470,23274,1,6,0
1477920185471,23274,1,6,0
1477920185472,23274,1,6,0
1477920185473,23274,1,6,0
1477920185474,23274,1,6,0
1477920185475,23276,1,6,0
1477920185476,23273,1,6,0
1477920185477,23274,1,6,0
1477920185478,23274,1,6,0
1477920185479,23276,1,6,0
1477920185480,23273,1,6,0
1477920185481,23274,1,6,0
1477920185482,23274,1,6,0
1477920185483,23273,1,6,0
