Timestamp,Count,Configuration Version,Status Version,Calibration Action
1477675147693,19316,2,15,0
1477675147694,19316,2,15,0
1477675147695,19315,2,15,0
1477675147696,19315,2,15,0
1477675147697,19316,2,15,0
1477675147698,19316,2,15,0
1477675147699,19316,2,15,0
1477675147700,19316,2,15,0
1477675147701,19316,2,15,0
1477675147702,19315,2,15,0
1477675147703,19316,2,15,0
1477675147704,19317,2,15,0
1477675147705,19317,2,15,0
1477675147706,19315,2,15,0
1477675147707,19317,2,15,0
1477675147708,19317,2,15,0
1477675147709,19316,2,15,0
1477675147710,19316,2,15,0
1477675147711,19315,2,15,0
1477675147712,19316,2,15,0
1477675147713,19315,2,15,0
1477675147714,19317,2,15,0
1477675147715,19316,2,15,0
1477675147716,19315,2,15,0
1477675147717,19313,2,15,0
1477675147718,19316,2,15,0
1477675147719,19315,2,15,0
1477675147720,19315,2,15,0
1477675147721,19315,2,15,0
1477675147722,19314,2,15,0
1477675147723,19314,2,15,0
1477675147724,19314,2,15,0
1477675147725,19314,2,15,0
1477675147726,19313,2,15,0
1477675147727,19312,2,15,0
1477675147728,19315,2,15,0
1477675147729,19313,2,15,0
1477675147730,19314,2,15,0
1477675147731,19324,2,15,0
1477675147732,19306,2,15,0
1477675147733,19308,2,15,0
1477675147734,19309,2,15,0
1477675147735,19307,2,15,0
1477675147736,19307,2,15,0
1477675147737,19307,2,15,0
1477675147738,19309,2,15,0
1477675147739,19309,2,15,0
1477675147740,19307,2,15,0
1477675147741,19307,2,15,0
1477675147742,19307,2,15,0
1477675147743,19310,2,15,0
1477675147744,19305,2,15,0
1477675147745,19306,2,15,0
1477675147746,19307,2,15,0
1477675147747,19307,2,15,0
1477675147748,19306,2,15,0
1477675147749,19308,2,15,0
1477675147750,19308,2,15,0
1477675147751,19307,2,15,0
1477675147752,19306,2,15,0
1477675147753,19305,2,15,0
1477675147754,19307,2,15,0
1477675147755,19306,2,15,0
1477675147756,19305,2,15,0
1477675147757,19306,2,15,0
1477675147758,19306,2,15,0
1477675147759,19305,2,15,0
1477675147760,19305,2,15,0
1477675147761,19306,2,15,0
1477675147762,19307,2,15,0
1477675147763,19306,2,15,0
1477675147764,19305,2,15,0
1477675147765,19306,2,15,0
1477675147766,19306,2,15,0
1477675147767,19305,2,15,0
1477675147768,19307,2,15,0
1477675147769,19306,2,15,0
1477675147770,19305,2,15,0
1477675147771,19306,2,15,0
1477675147772,19305,2,15,0
1477675147773,19304,2,15,0
1477675147774,19303,2,15,0
1477675147775,19304,2,15,0
1477675147776,19306,2,15,0
1477675147777,19305,2,15,0
1477675147778,19304,2,15,0
1477675147779,19306,2,15,0
1477675147780,19304,2,15,0
1477675147781,19305,2,15,0
1477675147782,19304,2,15,0
1477675147783,19304,2,15,0
1477675147784,19304,2,15,0
1477675147785,19305,2,15,0
1477675147786,19304,2,15,0
1477675147787,19306,2,15,0
1477675147788,19305,2,15,0
1477675147789,19307,2,15,0
1477675147790,19305,2,15,0
1477675147791,19305,2,15,0
1477675147792,19305,2,15,0
1477675147793,19306,2,15,0
1477675147794,19306,2,15,0
1477675147795,19304,2,15,0
1477675147796,19306,2,15,0
1477675147797,19306,2,15,0
1477675147798,19305,2,15,0
1477675147799,19305,2,15,0
1477675147800,19305,2,15,0
1477675147801,19306,2,15,0
1477675147802,19306,2,15,0
1477675147803,19305,2,15,0
1477675147804,19306,2,15,0
1477675147805,19307,2,15,0
1477675147806,19304,2,15,0
1477675147807,19306,2,15,0
1477675147808,19306,2,15,0
1477675147809,19308,2,15,0
1477675147810,19306,2,15,0
1477675147811,19305,2,15,0
1477675147812,19305,2,15,0
1477675147813,19305,2,15,0
1477675147814,19305,2,15,0
1477675147815,19305,2,15,0
1477675147816,19305,2,15,0
1477675147817,19306,2,15,0
1477675147818,19304,2,15,0
1477675147819,19306,2,15,0
1477675147820,19306,2,15,0
1477675147821,19306,2,15,0
1477675147822,19306,2,15,0
1477675147823,19306,2,15,0
1477675147824,19306,2,15,0
1477675147825,19304,2,15,0
1477675147826,19306,2,15,0
1477675147827,19306,2,15,0
1477675147828,19305,2,15,0
1477675147829,19305,2,15,0
1477675147830,19306,2,15,0
1477675147831,19318,2,15,0
1477675147832,19300,2,15,0
