Timestamp,Count,Configuration Version,Status Version,Calibration Action
1477583745862,19525,2,7,11
1477583745863,19525,2,7,0
1477583745864,19527,2,7,0
1477583745865,19524,2,7,0
1477583745866,19523,2,7,0
1477583745867,19526,2,7,0
1477583745868,19526,2,7,0
1477583745869,19522,2,7,0
1477583745870,19524,2,7,0
1477583745871,19524,2,7,0
1477583745872,19525,2,7,0
1477583745873,19526,2,7,0
1477583745874,19524,2,7,0
1477583745875,19525,2,7,0
1477583745876,19525,2,7,0
1477583745877,19524,2,7,0
1477583745878,19520,2,7,0
1477583745879,19524,2,7,0
1477583745880,19524,2,7,0
1477583745881,19524,2,7,0
1477583745882,19525,2,7,0
1477583745883,19524,2,7,0
1477583745884,19524,2,7,0
1477583745885,19525,2,7,0
1477583745886,19523,2,7,0
1477583745887,19524,2,7,0
1477583745888,19523,2,7,0
1477583745889,19526,2,7,0
1477583745890,19526,2,7,0
1477583745891,19524,2,7,0
1477583745892,19524,2,7,0
1477583745893,19524,2,7,0
1477583745894,19526,2,7,0
1477583745895,19525,2,7,0
1477583745896,19526,2,7,0
1477583745897,19524,2,7,0
1477583745898,19525,2,7,0
1477583745899,19527,2,7,0
1477583745900,19525,2,7,0
1477583745901,19526,2,7,0
1477583745902,19525,2,7,0
1477583745903,19524,2,7,0
1477583745904,19526,2,7,0
1477583745905,19524,2,7,0
1477583745906,19524,2,7,0
1477583745907,19526,2,7,0
1477583745908,19526,2,7,0
1477583745909,19525,2,7,0
1477583745910,19525,2,7,0
1477583745911,19526,2,7,0
1477583745912,19524,2,7,0
1477583745913,19525,2,7,0
1477583745914,19525,2,7,0
1477583745915,19526,2,7,0
1477583745916,19525,2,7,0
1477583745917,19525,2,7,0
1477583745918,19527,2,7,0
1477583745919,19527,2,7,0
1477583745920,19525,2,7,0
1477583745921,19527,2,7,0
1477583745922,19526,2,7,0
1477583745923,19526,2,7,0
1477583745924,19527,2,7,0
1477583745925,19526,2,7,0
1477583745926,19527,2,7,0
1477583745927,19527,2,7,0
1477583745928,19528,2,7,0
1477583745929,19527,2,7,0
1477583745930,19527,2,7,0
1477583745931,19528,2,7,0
1477583745932,19527,2,7,0
1477583745933,19527,2,7,0
1477583745934,19527,2,7,0
1477583745935,19527,2,7,0
1477583745936,19526,2,7,0
1477583745937,19527,2,7,0
1477583745938,19526,2,7,0
1477583745939,19528,2,7,0
1477583745940,19528,2,7,0
1477583745941,19529,2,7,0
1477583745942,19528,2,7,0
1477583745943,19527,2,7,0
1477583745944,19529,2,7,0
1477583745945,19526,2,7,0
1477583745946,19529,2,7,0
1477583745947,19527,2,7,0
1477583745948,19528,2,7,0
1477583745949,19527,2,7,0
1477583745950,19526,2,7,0
1477583745951,19527,2,7,0
1477583745952,19526,2,7,0
1477583745953,19528,2,7,0
1477583745954,19527,2,7,0
1477583745955,19527,2,7,0
1477583745956,19528,2,7,0
1477583745957,19528,2,7,0
1477583745958,19527,2,7,0
1477583745959,19526,2,7,0
1477583745960,19529,2,7,0
1477583745961,19526,2,7,0
1477583745962,19526,2,7,0
1477583745963,19526,2,7,0
1477583745964,19525,2,7,0
1477583745965,19526,2,7,0
1477583745966,19526,2,7,0
1477583745967,19526,2,7,0
1477583745968,19525,2,7,0
1477583745969,19527,2,7,0
1477583745970,19525,2,7,0
1477583745971,19524,2,7,0
1477583745972,19523,2,7,0
1477583745973,19526,2,7,0
1477583745974,19526,2,7,0
1477583745975,19525,2,7,0
1477583745976,19525,2,7,0
1477583745977,19525,2,7,0
1477583745978,19527,2,7,0
1477583745979,19526,2,7,0
1477583745980,19525,2,7,0
1477583745981,19526,2,7,0
1477583745982,19529,2,7,0
1477583745983,19526,2,7,0
1477583745984,19525,2,7,0
1477583745985,19524,2,7,0
1477583745986,19524,2,7,0
1477583745987,19526,2,7,0
1477583745988,19529,2,7,0
1477583745989,19526,2,7,0
1477583745990,19525,2,7,0
1477583745991,19527,2,7,0
1477583745992,19526,2,7,0
1477583745993,19527,2,7,0
1477583745994,19526,2,7,0
1477583745995,19525,2,7,0
1477583745996,19522,2,7,0
1477583745997,19526,2,7,0
1477583745998,19528,2,7,0
1477583745999,19527,2,7,0
1477583746000,19526,2,7,0
1477583746001,19525,2,7,0
1477583746002,19527,2,7,0
1477583746003,19525,2,7,0
1477583746004,19527,2,7,0
1477583746005,19526,2,7,0
1477583746006,19526,2,7,0
1477583746007,19525,2,7,0
1477583746008,19525,2,7,0
1477583746009,19526,2,7,0
1477583746010,19525,2,7,0
1477583746011,19525,2,7,0
1477583746012,19525,2,7,0
1477583746013,19526,2,7,0
1477583746014,19526,2,7,0
1477583746015,19526,2,7,0
1477583746016,19525,2,7,0
1477583746017,19526,2,7,0
1477583746018,19526,2,7,0
1477583746019,19526,2,7,0
1477583746020,19524,2,7,0
1477583746021,19526,2,7,0
1477583746022,19525,2,7,0
1477583746023,19525,2,7,0
1477583746024,19524,2,7,0
1477583746025,19523,2,7,0
1477583746026,19522,2,7,0
1477583746027,19522,2,7,0
1477583746028,19525,2,7,0
1477583746029,19522,2,7,0
1477583746030,19523,2,7,0
1477583746031,19524,2,7,0
1477583746032,19523,2,7,0
1477583746033,19523,2,7,0
1477583746034,19522,2,7,0
1477583746035,19523,2,7,0
1477583746036,19522,2,7,0
1477583746037,19521,2,7,0
1477583746038,19523,2,7,0
1477583746039,19521,2,7,0
1477583746040,19523,2,7,0
1477583746041,19523,2,7,0
1477583746042,19523,2,7,0
1477583746043,19525,2,7,0
1477583746044,19523,2,7,0
1477583746045,19521,2,7,0
1477583746046,19523,2,7,0
1477583746047,19522,2,7,0
1477583746048,19526,2,7,0
1477583746049,19524,2,7,0
1477583746050,19524,2,7,0
1477583746051,19523,2,7,0
1477583746052,19524,2,7,0
1477583746053,19524,2,7,0
1477583746054,19525,2,7,0
1477583746055,19523,2,7,0
1477583746056,19523,2,7,0
1477583746057,19524,2,7,0
1477583746058,19525,2,7,0
1477583746059,19523,2,7,0
1477583746060,19523,2,7,0
1477583746061,19523,2,7,0
1477583746062,19522,2,7,0
1477583746063,19524,2,7,0
1477583746064,19524,2,7,0
1477583746065,19522,2,7,0
1477583746066,19522,2,7,0
1477583746067,19524,2,7,0
1477583746068,19524,2,7,0
1477583746069,19524,2,7,0
1477583746070,19524,2,7,0
1477583746071,19523,2,7,0
1477583746072,19523,2,7,0
1477583746073,19521,2,7,0
1477583746074,19521,2,7,0
1477583746075,19524,2,7,0
1477583746076,19523,2,7,0
1477583746077,19522,2,7,0
1477583746078,19522,2,7,0
1477583746079,19523,2,7,0
1477583746080,19523,2,7,0
1477583746081,19524,2,7,0
1477583746082,19523,2,7,0
1477583746083,19523,2,7,0
1477583746084,19523,2,7,0
1477583746085,19524,2,7,0
1477583746086,19522,2,7,0
1477583746087,19523,2,7,0
1477583746088,19525,2,7,0
1477583746089,19524,2,7,0
1477583746090,19522,2,7,0
1477583746091,19524,2,7,0
1477583746092,19524,2,7,0
1477583746093,19523,2,7,0
1477583746094,19525,2,7,0
1477583746095,19524,2,7,0
1477583746096,19523,2,7,0
1477583746097,19524,2,7,0
1477583746098,19522,2,7,0
1477583746099,19521,2,7,0
1477583746100,19525,2,7,0
1477583746101,19524,2,7,0
1477583746102,19522,2,7,0
1477583746103,19521,2,7,0
1477583746104,19524,2,7,0
1477583746105,19524,2,7,0
1477583746106,19522,2,7,0
1477583746107,19523,2,7,0
1477583746108,19523,2,7,0
1477583746109,19525,2,7,0
1477583746110,19523,2,7,0
1477583746111,19523,2,7,0
1477583746112,19524,2,7,0
1477583746113,19522,2,7,0
1477583746114,19521,2,7,0
1477583746115,19521,2,7,0
1477583746116,19523,2,7,0
1477583746117,19523,2,7,0
1477583746118,19523,2,7,0
1477583746119,19523,2,7,0
1477583746120,19525,2,7,0
1477583746121,19525,2,7,0
1477583746122,19523,2,7,0
1477583746123,19524,2,7,0
1477583746124,19522,2,7,0
1477583746125,19523,2,7,0
1477583746126,19523,2,7,0
1477583746127,19523,2,7,0
1477583746128,19525,2,7,0
1477583746129,19523,2,7,0
1477583746130,19524,2,7,0
1477583746131,19523,2,7,0
1477583746132,19524,2,7,0
1477583746133,19525,2,7,0
1477583746134,19524,2,7,0
1477583746135,19525,2,7,0
1477583746136,19523,2,7,0
1477583746137,19525,2,7,0
1477583746138,19522,2,7,0
1477583746139,19524,2,7,0
1477583746140,19522,2,7,0
1477583746141,19523,2,7,0
1477583746142,19524,2,7,0
1477583746143,19521,2,7,0
1477583746144,19523,2,7,0
1477583746145,19522,2,7,0
1477583746146,19523,2,7,0
1477583746147,19523,2,7,0
1477583746148,19524,2,7,0
1477583746149,19522,2,7,0
1477583746150,19524,2,7,0
1477583746151,19524,2,7,0
1477583746152,19524,2,7,0
1477583746153,19523,2,7,0
1477583746154,19523,2,7,0
1477583746155,19523,2,7,0
1477583746156,19524,2,7,0
1477583746157,19524,2,7,0
1477583746158,19523,2,7,0
1477583746159,19523,2,7,0
1477583746160,19524,2,7,0
1477583746161,19524,2,7,0
1477583746162,19524,2,7,0
1477583746163,19525,2,7,0
1477583746164,19524,2,7,0
1477583746165,19523,2,7,0
1477583746166,19525,2,7,0
1477583746167,19523,2,7,0
1477583746168,19524,2,7,0
1477583746169,19525,2,7,0
1477583746170,19524,2,7,0
1477583746171,19522,2,7,0
1477583746172,19524,2,7,0
1477583746173,19523,2,7,0
1477583746174,19523,2,7,0
1477583746175,19523,2,7,0
1477583746176,19522,2,7,0
1477583746177,19522,2,7,0
1477583746178,19524,2,7,0
1477583746179,19522,2,7,0
1477583746180,19523,2,7,0
1477583746181,19521,2,7,0
1477583746182,19522,2,7,0
1477583746183,19523,2,7,0
1477583746184,19523,2,7,0
1477583746185,19523,2,7,0
1477583746186,19523,2,7,0
1477583746187,19521,2,7,0
1477583746188,19522,2,7,0
1477583746189,19525,2,7,0
1477583746190,19524,2,7,0
1477583746191,19525,2,7,0
1477583746192,19525,2,7,0
1477583746193,19524,2,7,0
1477583746194,19523,2,7,0
1477583746195,19522,2,7,0
1477583746196,19526,2,7,0
1477583746197,19523,2,7,0
1477583746198,19522,2,7,0
1477583746199,19524,2,7,0
1477583746200,19525,2,7,0
1477583746201,19523,2,7,0
1477583746202,19525,2,7,0
1477583746203,19523,2,7,0
1477583746204,19523,2,7,0
1477583746205,19525,2,7,0
1477583746206,19526,2,7,0
1477583746207,19524,2,7,0
1477583746208,19523,2,7,0
1477583746209,19524,2,7,0
1477583746210,19524,2,7,0
1477583746211,19521,2,7,0
1477583746212,19522,2,7,0
1477583746213,19523,2,7,0
1477583746214,19521,2,7,0
1477583746215,19523,2,7,0
1477583746216,19523,2,7,0
1477583746217,19524,2,7,0
1477583746218,19525,2,7,0
1477583746219,19523,2,7,0
1477583746220,19524,2,7,0
1477583746221,19524,2,7,0
1477583746222,19525,2,7,0
1477583746223,19524,2,7,0
1477583746224,19524,2,7,0
1477583746225,19522,2,7,0
1477583746226,19524,2,7,0
1477583746227,19525,2,7,0
1477583746228,19522,2,7,0
1477583746229,19522,2,7,0
1477583746230,19524,2,7,0
1477583746231,19524,2,7,0
1477583746232,19518,2,7,0
1477583746233,19521,2,7,0
