Timestamp,Count,Configuration Version,Status Version,Calibration Action
1477583367745,23454,2,5,9
1477583367746,23462,2,5,0
1477583367747,23464,2,5,0
1477583367748,23463,2,5,0
1477583367749,23463,2,5,0
1477583367750,23463,2,5,0
1477583367751,23463,2,5,0
1477583367752,23464,2,5,0
1477583367753,23464,2,5,0
1477583367754,23461,2,5,0
1477583367755,23464,2,5,0
1477583367756,23462,2,5,0
1477583367757,23462,2,5,0
1477583367758,23463,2,5,0
1477583367759,23463,2,5,0
1477583367760,23463,2,5,0
1477583367761,23464,2,5,0
1477583367762,23463,2,5,0
1477583367763,23464,2,5,0
1477583367764,23464,2,5,0
1477583367765,23463,2,5,0
1477583367766,23465,2,5,0
1477583367767,23463,2,5,0
1477583367768,23464,2,5,0
1477583367769,23464,2,5,0
1477583367770,23463,2,5,0
1477583367771,23464,2,5,0
1477583367772,23463,2,5,0
1477583367773,23463,2,5,0
1477583367774,23464,2,5,0
1477583367775,23462,2,5,0
1477583367776,23464,2,5,0
1477583367777,23463,2,5,0
1477583367778,23464,2,5,0
1477583367779,23463,2,5,0
1477583367780,23462,2,5,0
1477583367781,23463,2,5,0
1477583367782,23463,2,5,0
1477583367783,23462,2,5,0
1477583367784,23463,2,5,0
1477583367785,23463,2,5,0
1477583367786,23463,2,5,0
1477583367787,23463,2,5,0
1477583367788,23462,2,5,0
1477583367789,23462,2,5,0
1477583367790,23463,2,5,0
1477583367791,23462,2,5,0
1477583367792,23461,2,5,0
1477583367793,23462,2,5,0
1477583367794,23463,2,5,0
1477583367795,23463,2,5,0
1477583367796,23462,2,5,0
1477583367797,23463,2,5,0
1477583367798,23461,2,5,0
1477583367799,23463,2,5,0
1477583367800,23462,2,5,0
1477583367801,23462,2,5,0
1477583367802,23462,2,5,0
1477583367803,23463,2,5,0
1477583367804,23462,2,5,0
1477583367805,23463,2,5,0
1477583367806,23463,2,5,0
1477583367807,23462,2,5,0
1477583367808,23462,2,5,0
1477583367809,23464,2,5,0
1477583367810,23465,2,5,0
1477583367811,23463,2,5,0
1477583367812,23464,2,5,0
1477583367813,23462,2,5,0
1477583367814,23462,2,5,0
1477583367815,23463,2,5,0
1477583367816,23462,2,5,0
1477583367817,23462,2,5,0
1477583367818,23464,2,5,0
1477583367819,23463,2,5,0
1477583367820,23464,2,5,0
1477583367821,23463,2,5,0
1477583367822,23464,2,5,0
1477583367823,23463,2,5,0
1477583367824,23464,2,5,0
1477583367825,23464,2,5,0
1477583367826,23465,2,5,0
1477583367827,23464,2,5,0
1477583367828,23464,2,5,0
1477583367829,23464,2,5,0
1477583367830,23465,2,5,0
1477583367831,23466,2,5,0
1477583367832,23465,2,5,0
1477583367833,23464,2,5,0
1477583367834,23463,2,5,0
1477583367835,23464,2,5,0
1477583367836,23464,2,5,0
1477583367837,23464,2,5,0
1477583367838,23465,2,5,0
1477583367839,23464,2,5,0
1477583367840,23465,2,5,0
1477583367841,23464,2,5,0
1477583367842,23465,2,5,0
1477583367843,23465,2,5,0
1477583367844,23467,2,5,0
1477583367845,23479,2,5,0
1477583367846,23466,2,5,0
1477583367847,23466,2,5,0
1477583367848,23465,2,5,0
1477583367849,23467,2,5,0
1477583367850,23465,2,5,0
1477583367851,23468,2,5,0
1477583367852,23466,2,5,0
1477583367853,23466,2,5,0
1477583367854,23467,2,5,0
1477583367855,23464,2,5,0
1477583367856,23467,2,5,0
1477583367857,23465,2,5,0
1477583367858,23466,2,5,0
1477583367859,23465,2,5,0
1477583367860,23467,2,5,0
1477583367861,23466,2,5,0
1477583367862,23468,2,5,0
1477583367863,23467,2,5,0
1477583367864,23467,2,5,0
1477583367865,23466,2,5,0
1477583367866,23466,2,5,0
1477583367867,23465,2,5,0
1477583367868,23466,2,5,0
1477583367869,23467,2,5,0
1477583367870,23467,2,5,0
1477583367871,23466,2,5,0
1477583367872,23465,2,5,0
1477583367873,23465,2,5,0
1477583367874,23466,2,5,0
1477583367875,23466,2,5,0
1477583367876,23466,2,5,0
